Time_(s)	Delta_F/n_n=1_(Hz)	Delta_D_n=1_()	Delta_F/n_n=3_(Hz)	Delta_D_n=3_()	Delta_F/n_n=5_(Hz)	Delta_D_n=5_()	Delta_F/n_n=7_(Hz)	Delta_D_n=7_()	Delta_F/n_n=9_(Hz)	Delta_D_n=9_()	Delta_F/n_n=11_(Hz)	Delta_D_n=11_()	Delta_F/n_n=13_(Hz)	Delta_D_n=13_()
4985.832428298852	8.294394553638995	-4.3088044704003565E-6	3.5270278124759593	-7.163908476734513E-7	2.3735380031168463	-6.186228846809271E-7	2.501245658312525	-3.8916067698851846E-7	2.3023746038476625	-6.228083377730551E-7	1.3949558382684535	-3.303803319557676E-7	2.1192785163338366	-2.961177223861726E-7
4986.766250700239	8.18622696492821	-4.280620608190712E-6	3.510401299223304	-7.085285614941953E-7	2.547466705739498	-5.699563235401475E-7	2.58540121785232	-4.043773239180735E-7	2.2369901057746677	-5.598637781117194E-7	1.6549640040506015	-5.630858547868499E-7	1.9154933530550737	-3.234358820415102E-7
4987.700044232966	8.284064004197717	-4.2866423893953595E-6	3.537457849830389	-7.214760856913459E-7	2.4971300423145295	-6.081270586670053E-7	2.3903194655265128	-4.274433282950419E-7	2.3557311677270465	-6.195962865051461E-7	1.7773997126655146	-4.1957095103814057E-7	2.093624574633745	-4.927471886817303E-7
4988.633826632852	8.268637917935848	-4.293809955701678E-6	3.5645934684822955	-7.461444111005189E-7	2.548069828003645	-6.261992999215271E-7	2.6409310198255946	-4.425584638931789E-7	2.35331459922923	-5.892649561879481E-7	1.7902651828798382	-2.7871984079772753E-7	2.0101660828177748	-6.397894910030005E-7
4989.567585023029	8.253833206370473	-4.33536426914556E-6	3.511293608074387	-7.55888410518019E-7	2.5569951862096785	-6.257886361790135E-7	2.5716447021280016	-4.727144250942704E-7	2.1977727156546383	-6.072582592265885E-7	1.7069624174724927	-4.1581275006547923E-7	2.0906285385672865	-5.577556278856899E-7
4990.501370497086	8.46579263638705	-4.329732908592938E-6	3.5084882167478404	-7.733885720427613E-7	2.564987340569496	-6.05521254693663E-7	2.4705535726887837	-4.098104156477863E-7	2.410957938267125	-5.577753747255276E-7	1.872267971661958	-3.74984854329335E-7	1.9116179776879458	-3.6443556403073724E-7
4991.435196862314	8.240406452678144	-4.393732463719611E-6	3.583759834369024	-7.531680267549559E-7	2.562150127440691	-5.804192423038753E-7	2.710328775857176	-4.4641245302655516E-7	2.386780064139101	-6.257573396823828E-7	1.8672284538095647	-4.5662579214905447E-7	2.1123046468083677	-4.511692326745993E-7
4992.369018654686	8.340132454410195	-4.39141363479576E-6	3.5863460612793765	-7.729016006143561E-7	2.6183429092168806	-6.161767846415544E-7	2.5637785930718695	-4.543405386601973E-7	2.5117670223116875	-6.308865028024804E-7	1.7965509857643733	-4.7943890952768E-7	2.1310282435554724	-5.484604449471802E-7
4993.302745729912	8.506983431987464	-4.3807002168539636E-6	3.5788282050440707	-7.795671111317508E-7	2.5205163240432737	-6.005665029377549E-7	2.5793145384107317	-4.29340000368387E-7	2.246068462729454	-6.706436807487899E-7	1.7324347428300164	-5.288139872525801E-7	2.1794862105296207	-3.327361060781063E-7
4994.236523954253	8.395967409946024	-4.391007529190507E-6	3.5966158329198756	-7.750679712911171E-7	2.463490219414234	-6.614742748965361E-7	2.606453730591706	-4.5258683622769835E-7	2.347260403136412	-6.148215923907914E-7	1.8125531951134854	-4.195293476190801E-7	2.4226793984954176	-4.739453456452505E-7
4995.170314660879	8.455834625288844	-4.395441563001361E-6	3.575487218797207	-7.894924378212419E-7	2.5248566530644894	-6.091829310147308E-7	2.6536920549614087	-4.4621425491157124E-7	2.3789088221059904	-5.651408287461447E-7	1.776207761331038	-4.686679816322026E-7	2.012979581952095	-4.947486290297383E-7
4996.104100070208	8.411250997334719	-4.443239938019836E-6	3.561332509542505	-8.082646432724483E-7	2.6249670542776586	-6.46648280316995E-7	2.6909346527286937	-4.869892545206211E-7	2.1937000114056797	-5.819891901813994E-7	1.9959644946185024	-4.6966916027681616E-7	1.9786534957014597	-5.025573502539512E-7
4997.037938343495	8.493148082867265	-4.444838690747697E-6	3.662208398183187	-7.857363872336345E-7	2.6632539056241513	-6.368206755237799E-7	2.613407837493079	-4.818974263876626E-7	2.3135194000270634	-6.357938057719928E-7	1.951777222481641	-4.419466707610871E-7	1.9737373372683158	-4.7535685000119315E-7
4997.971756168222	8.49899101164192	-4.434758567286451E-6	3.6233337285617986	-7.968694955607129E-7	2.616826195269823	-6.266898443027112E-7	2.5423789865204265	-4.4097983447278415E-7	2.4980647282467947	-6.049245498580824E-7	1.9212529462846843	-5.203305016176661E-7	2.0621354637237697	-4.915734611068539E-7
4998.905509750811	8.481341665610671	-4.396172261870665E-6	3.720350510751208	-7.836666460678526E-7	2.577251721173525	-6.028251814289029E-7	2.6270099197115218	-4.653890164313894E-7	2.3333194280664125	-6.550007919795594E-7	1.6959390247409993	-4.205871820216325E-7	2.26336582750082	-4.353608201567848E-7
4999.839303833101	8.56902066245675	-4.476538705848758E-6	3.6141595765948296	-8.345746114117147E-7	2.6171272598206996	-6.359614209543467E-7	2.579003774694034	-4.6675186834458043E-7	2.4187113833096294	-6.102958889794651E-7	1.8789959543130614	-5.092485752123256E-7	2.0667763455555987	-4.384510936260061E-7
5000.77311422237	8.637461504898965	-4.4544857388778124E-6	3.573008356615901	-8.643575374713604E-7	2.6346412234008314	-6.689523140109347E-7	2.749426232916968	-4.410555090203993E-7	2.3528387074669204	-6.681962062372935E-7	1.7963340058922768	-4.015502758202428E-7	2.109531042094414	-3.828767265804647E-7
5001.70692017802	8.657243425026536	-4.40587228342905E-6	3.6480190151681504	-8.110667906990323E-7	2.6509123399853705	-6.173919742654484E-7	2.4998804639492715	-5.002871329683607E-7	2.4267426224218474	-6.477107772147908E-7	1.722089407118884	-4.7239912425170655E-7	1.8474471150682523	-5.222439231204507E-7
5002.640684627386	8.60698948893696	-4.512403050038576E-6	3.645257539426287	-8.163771516880814E-7	2.655213509500027	-6.636127258876094E-7	2.6089354710919515	-4.6722631758683037E-7	2.398326128721237	-6.90328592050442E-7	1.8326379893855615	-3.917921537389431E-7	1.959894570020529	-5.316690534276083E-7
5003.574511952961	8.615206226706505	-4.485012284089797E-6	3.6857748652497926	-8.384552005307464E-7	2.635903772711754	-6.523670166952672E-7	2.7151321694254875	-4.4791658593204954E-7	2.2454777732491493	-7.114499847433829E-7	1.6326219581744887	-4.5674293168155764E-7	2.0896896267166505	-4.7414903539106615E-7
5004.508302902659	8.659428330138326	-4.494916162665549E-6	3.7038833927363157	-7.896795687026975E-7	2.560267985612154	-6.711890085900503E-7	2.5790296058569635	-4.39634934363604E-7	2.351757595936457	-6.77563340590302E-7	1.7314407032999126	-4.5286232039397963E-7	2.07655140127127	-2.916618805015662E-7
5005.442090268926	8.734705743379891	-4.477486317529017E-6	3.644519036014875	-8.204707382652174E-7	2.646155232936144	-6.911872978205202E-7	2.615771104182516	-4.534520352061591E-7	2.367065033151044	-6.295056922932127E-7	1.591047652065754	-4.970537575085956E-7	2.088894001566447	-5.860383278877089E-7
5006.375874334876	8.718843613751233	-4.516293724007446E-6	3.683774052808682	-8.721507418771931E-7	2.6283636964857577	-6.409068612114172E-7	2.5380077234336307	-4.6300418782742466E-7	2.3772535348931947	-6.7431363667242E-7	1.826861255548217	-4.0911734096686083E-7	2.0895370411185117	-4.7661931903942526E-7
5007.309659517824	8.72795650549233	-4.5265705558187675E-6	3.723270535469055	-8.499808007957283E-7	2.67638354152441	-6.553025065090048E-7	2.730976867888655	-4.852334516871872E-7	2.503649609784285	-7.350833608872837E-7	1.7858512150970371	-4.375720787523537E-7	1.8269152641296387	-5.689860298016167E-7
5008.243428593216	8.683678171597421	-4.511403129037975E-6	3.738618092611432	-8.389663282903567E-7	2.605036236345768	-6.978379232258105E-7	2.5968757601720944	-4.349747132826237E-7	2.514508809480402	-5.984104757314587E-7	1.685361159118739	-4.764179479560158E-7	2.1134527933139067	-6.148096382442428E-7
5009.177199434106	8.7012685444206	-4.5321938651580475E-6	3.7026124354451895	-9.157782389228905E-7	2.7175520084798337	-6.756090028657449E-7	2.7096794109259332	-4.411347231060754E-7	2.376744213203589	-6.684796948989568E-7	2.045507101850076	-5.432409723229585E-7	2.241863869703733	-4.1454296864418044E-7
5010.111526819058	8.774625762365758	-4.515984389353634E-6	3.757662214959661	-8.420374075394173E-7	2.754366234689951	-5.992929113867135E-7	2.700787728386266	-5.227623795918222E-7	2.3576897937390537	-5.987308982030007E-7	1.6954226568341255	-5.680046865427514E-7	2.0103981913282323	-5.545007305586829E-7
5011.04529156096	8.754196476191282	-4.585565734471623E-6	3.7402301679054895	-8.628921027649709E-7	2.6499892570078374	-6.616329218600764E-7	2.6405719933765277	-4.985335504362215E-7	2.35582272708416	-6.539134578333218E-7	1.817846574566581	-3.885869759047276E-7	2.2353309685221086	-4.868985806525219E-7
5011.979109136046	8.857058331370354	-4.548190413308545E-6	3.7982155016312995	-8.385183675992732E-7	2.679172472655773	-6.750730626289749E-7	2.6548376934868947	-4.66074690862116E-7	2.4353939874304666	-7.250087253100429E-7	1.8114545094695957	-4.97559749841942E-7	2.0429706894434414	-5.520345091784102E-7
5012.912886618198	8.73644546046853	-4.580998500441089E-6	3.753888295342525	-8.842895877683569E-7	2.673532074689865	-7.003071390793234E-7	2.784162582031318	-4.598589029074457E-7	2.3966942777236304	-6.862240874519633E-7	1.8613471470095895	-4.574711446935165E-7	2.0228095776759663	-4.431274750332239E-7
5013.846678734957	8.871442979201674	-4.559319948255994E-6	3.7706591362754502	-8.733044033649312E-7	2.6545691177248956	-6.604400520133667E-7	2.779128775000572	-4.502553183789986E-7	2.5435295667913227	-6.416759456099734E-7	1.693105362355709	-5.158568864221469E-7	2.0007072526675005	-4.811698956259534E-7
5014.780432836002	8.8189832335338	-4.5288481527758304E-6	3.816470678895712	-8.587210075559437E-7	2.649873884022236	-7.106865913344442E-7	2.7111853967819894	-5.168152440555786E-7	2.462164525356558	-7.516119171621438E-7	1.7178563766858794	-4.100157207572201E-7	1.8391092201838126	-5.545994638015236E-7
5015.714219595864	8.844482934102416	-4.60034489609476E-6	3.8329020086675882	-8.839381009189925E-7	2.7283237278461456	-6.93537806935123E-7	2.639648319355079	-5.616563778614025E-7	2.2653958979580135	-6.269419850225133E-7	2.0993762415918438	-5.949499594585774E-7	1.9360865956315627	-5.319237525583994E-7
5016.648002288662	8.779096951708198	-4.58798635046806E-6	3.7916272189468145	-8.602019964514007E-7	2.6602070190012457	-6.82034895094387E-7	2.664772167801857	-5.089982468959952E-7	2.54110772576597	-5.695330731161945E-7	1.9115430990403348	-6.055936665307825E-7	2.2873647075432997	-4.6258906484843707E-7
5017.581825138653	8.780610009096563	-4.569426281037978E-6	3.8259652194877467	-8.670288121729881E-7	2.645326094329357	-7.197860032708968E-7	2.7324799426964352	-5.249233550860322E-7	2.541570980515745	-6.717303691717251E-7	1.8835815353827043	-4.724899657763574E-7	2.032732323385202	-4.860744907018776E-7
5018.515633047541	8.917448221705854	-4.6020332806882445E-6	3.7798701226711273	-9.012196943336721E-7	2.6957277454435826	-6.790002121114002E-7	2.5846152188522473	-5.496923245730073E-7	2.486345083349281	-6.517739895255109E-7	2.0922721184112807	-4.836966451688405E-7	2.0180175407574725	-4.766684886720377E-7
5019.449419074142	8.86988475266844	-4.679427688876394E-6	3.829737280805906	-8.953047248276981E-7	2.798603364080191	-7.512698568614459E-7	2.7480132835251943	-5.289049683186448E-7	2.335263361533483	-7.016144295330826E-7	1.9854905693368479	-4.4566770834458824E-7	2.0216993821355014	-4.3480161765799795E-7
5020.383214507417	8.942724174819887	-4.570212111370967E-6	3.8438563166807094	-9.001047606979411E-7	2.6998604811728	-6.922802153239529E-7	2.7716962663190707	-5.458993618027253E-7	2.5696634650230408	-6.019677271154589E-7	1.8058942678299816	-4.6310529050087195E-7	2.1516200739603777	-5.35326099816957E-7
5021.316968875009	9.019105738028884	-4.6195165374754215E-6	3.8027504235506058	-9.153786458935707E-7	2.688792335242033	-7.082201734384349E-7	2.7092637600643292	-5.358730872255442E-7	2.4273424545923867	-6.514843967642543E-7	1.8350554013794118	-5.340753111871015E-7	2.2509485099178095	-6.729011601308072E-7
5022.251344375562	8.932316086255014	-4.550995602572202E-6	3.8153466805815697	-9.067502685136924E-7	2.7282962553203105	-7.390315723431091E-7	2.6930198424628804	-4.6673653704032046E-7	2.411377966403961	-7.091552351890656E-7	1.932936625724489	-4.699229928536541E-7	2.2221006900072098	-6.36139566085643E-7
5023.1851193732655	8.972397161647677	-4.6558999861824775E-6	3.86837177661558	-8.875904021886523E-7	2.802549908310175	-7.094478149776687E-7	2.7343974507280757	-5.075312944003476E-7	2.4285712622933917	-6.782209744183925E-7	1.8296412006020546	-6.496173151572982E-7	2.4145661185567198	-5.531289560341577E-7
5024.118907090487	9.042789218015969	-4.626530358875123E-6	3.8769738959769406	-9.097460764492923E-7	2.729498989880085	-6.841754014934147E-7	2.7736143427235738	-4.829160844341132E-7	2.4940400504403644	-7.484486783618526E-7	1.8408960700035095	-4.168742414727302E-7	1.9841025626430144	-6.341062168498308E-7
5025.052693998636	9.038820042274892	-4.655029502902781E-6	3.850118583689133	-9.092549635240357E-7	2.7657220661640167	-7.293658163377652E-7	2.8136770810399736	-5.073726221299971E-7	2.450364991194672	-6.919972724868243E-7	1.8062212318181992	-5.370237602667153E-7	2.2367336343114195	-6.15531294920229E-7
5025.9864743146245	9.01955403573811	-4.6264742225905916E-6	3.9133738316595554	-9.136240255020714E-7	2.730805217474699	-7.182511047063933E-7	2.7402906151754514	-5.803168080326999E-7	2.4691811394360332	-6.961318738056663E-7	2.0388204875317486	-5.343178392733521E-7	2.2509219709497232	-5.548242011003626E-7
5026.920324539112	9.076505749486387	-4.636857920484682E-6	3.9549564781288304	-9.034125519256605E-7	2.750549614429474	-7.703627872314705E-7	2.808642002088683	-4.868031574941468E-7	2.5548801033033266	-7.404522156470323E-7	1.8779892752116376	-4.467254346875155E-7	2.1330399352770586	-5.483143144549655E-7
5027.8540893804275	9.076505749486387	-4.636857920484682E-6	3.8917991618315377	-9.235058587563907E-7	2.7638731889426706	-7.093435185925824E-7	2.734196675675256	-5.829542428044594E-7	2.49248080369499	-7.424151070483992E-7	2.0458968349478464	-5.141354253675775E-7	2.0426296442747116	-5.676036530150491E-7
5028.787961456334	9.076505749486387	-4.636857920484682E-6	3.990070382754008	-9.184186856451887E-7	2.8080190494656563	-7.467270258950081E-7	2.7215657191617146	-5.53859281856789E-7	2.403057632346948	-7.360767762663352E-7	1.8509560335766186	-6.21767475303544E-7	2.052077783414951	-6.390837779116695E-7
5029.721831157836	9.682212602347136	-4.528179339746675E-6	3.845927108079195	-9.658725722619377E-7	2.738989233225584	-7.532741047584063E-7	2.7647683482084955	-5.485050367194579E-7	2.561673635409938	-6.856111997332378E-7	2.00713439759883	-6.366924552411219E-7	2.2018334286717267	-5.826123660236139E-7
5030.655631557269	9.74957724288106	-4.513441389706458E-6	3.9577873796224594	-9.491447990153689E-7	2.7434132218360903	-7.296702440584546E-7	2.7232852365289415	-4.986212466958452E-7	2.595070484611723	-6.596937062092515E-7	2.1648264696652237	-5.694733578569678E-7	1.9702071501658514	-7.837418523729033E-7
5031.589430464916	9.75371372140944	-4.541929858902058E-6	3.946761061126987	-9.717222636724556E-7	2.6908446721732617	-6.604825808406419E-7	2.6852724317993437	-6.212435636020463E-7	2.6325920273860297	-7.059420240324298E-7	1.7595815794034437	-5.260177273718315E-7	2.2344646035478664	-5.580199312117955E-7
5032.523198912434	9.664171466603875	-4.592540329701215E-6	3.9425325406094394	-9.474448882177669E-7	2.7423851303756237	-7.857890216949855E-7	2.779493293591908	-5.461739973591415E-7	2.5723710565103426	-6.687742712250708E-7	1.842943598600951	-6.755776020757635E-7	2.2968628893678007	-6.11683871951999E-7
5033.457018203558	9.817526916973293	-4.562801768349359E-6	3.959259112675985	-9.550694192083037E-7	2.731920176744461	-7.515093793531574E-7	2.9097667123590196	-5.201600967934088E-7	2.6322860245903335	-6.392268378226193E-7	1.7982081588019023	-5.456014931078329E-7	2.401340081714667	-6.721587682064232E-7
5034.390817588031	9.786467188037932	-4.579033699989086E-6	3.9857790110011897	-9.29957221766116E-7	2.7323513932526113	-7.32253011414912E-7	2.7437184963907515	-5.762670890080039E-7	2.3503700544436774	-7.068775592958233E-7	2.1634965071623977	-4.4137508353458965E-7	2.1941882841862164	-5.630496257814314E-7
5035.324641629878	9.730149267241359	-4.609761511709576E-6	3.946360715354482	-9.883845634957376E-7	2.8258270591497423	-7.640183578062909E-7	2.811901424612318	-6.178377314336317E-7	2.535713911884361	-6.729779278319577E-7	2.0682586431503296	-5.916164930113799E-7	2.315244239683335	-6.890203298766368E-7
5036.258446213542	9.762371224351227	-4.610459965978552E-6	3.9806773588061333	-9.418946826810122E-7	2.89732313901186	-7.395191880360768E-7	2.8333995086806163	-5.62414294882335E-7	2.565379559993744	-6.86082986633678E-7	1.8297428820620885	-5.597479690531689E-7	2.0483868781190653	-5.947229687052488E-7
5037.192270720185	9.793276315554976	-4.603708896154068E-6	3.988155797123909	-9.677176699555469E-7	2.840453004837036	-8.13430767261712E-7	2.7806689324123517	-5.481329823907332E-7	2.5711637842986317	-6.823094236394796E-7	2.083833359181881	-5.842197248035846E-7	2.4334853818783393	-5.630198341614954E-7
5038.12606854348	9.531413983553648	-4.631620609414557E-6	4.0241344558695955	-9.647884990880435E-7	2.7687885530292986	-7.956717782322664E-7	2.856416310582842	-5.623500238817854E-7	2.589649951292409	-7.557024823768362E-7	2.1295896714383904	-5.840625496005968E-7	1.9414510279893875	-5.077008723698256E-7
5039.0599001100645	9.969859444536269	-4.580871236141567E-6	3.995075981443127	-9.90180834004674E-7	2.7603830955922604	-7.054737391103735E-7	2.806224325937884	-5.94585636252859E-7	2.6164975100093417	-7.914130546594726E-7	2.088187535378066	-6.410327052819737E-7	1.9900433340897927	-5.766763630636222E-7
5039.993700359532	9.876041600480676	-4.621452609326871E-6	4.055715548495452	-1.0034225151384264E-6	2.791632352769375	-7.55968678029759E-7	2.890857070684433	-4.665267858761969E-7	2.6587073215179973	-7.186638562266116E-7	2.057243998755108	-6.622686477056046E-7	2.1837713489165673	-5.181862969219647E-7
5040.927498699975	9.883371527306736	-4.597544347578362E-6	4.041187542180221	-9.58901608438665E-7	2.873262672871351	-7.845516607288012E-7	2.8046689640198434	-5.488562139124148E-7	2.5715603629748025	-7.662449185966602E-7	2.1843472834337843	-5.764642483438719E-7	2.4091879467551527	-4.7560980213974427E-7
5041.861341093008	9.824105895124376	-4.607341077596998E-6	4.033653689548373	-9.802769182012678E-7	2.8879976086318493	-7.793304465152442E-7	2.8129244297742844	-5.833532318154247E-7	2.667392628888289	-8.210392125203813E-7	2.1843044710430233	-5.394684562083028E-7	2.3873756086597075	-5.647091852774825E-7
5042.795119309848	9.879958839155734	-4.680349088644292E-6	4.042739976197481	-9.630465099365923E-7	2.865357169508934	-7.98447782560639E-7	2.9328662465725626	-5.793341638348908E-7	2.43701962629954	-7.584829904078497E-7	1.9258274422450499	-6.744464492456151E-7	2.3355016696911592	-6.303685151307634E-7
5043.728961908399	9.978336202912033	-4.631964791996731E-6	4.090560309588909	-9.988211368624372E-7	2.954957902431488	-7.600008302277724E-7	2.9088099332792416	-5.681344851381529E-7	2.593286249372694	-7.37220509727343E-7	1.9833425256338986	-5.583874656197056E-7	2.3928444769520025	-5.830444153660563E-7
5044.6627338758035	9.97831342741847	-4.674081082560455E-6	4.114307815209031	-9.792875321147003E-7	2.9232246093451977	-7.982428781005404E-7	2.902876147202083	-5.865155569596023E-7	2.686530119015111	-6.798153904708664E-7	2.0671381266279654	-4.6761229831368924E-7	2.5142512590839314	-5.089088975034458E-7
5045.596556500245	9.952529523521662	-4.665129577920005E-6	4.074979929253459	-9.504622661066556E-7	2.9161205641925334	-8.114430743264987E-7	2.882292122713157	-5.053345807180939E-7	2.508551981714037	-7.375364647168637E-7	2.101055897094987	-6.011620602508288E-7	2.1281448946549344	-5.613153745341831E-7
5046.530328392322	9.995434547774494	-4.688818959608279E-6	4.080949620654185	-9.746730065625289E-7	2.9241391599178312	-8.004785163276287E-7	2.799621925822326	-5.768008706654419E-7	2.6935728937387466	-7.472891939217375E-7	2.1117532869631592	-7.058799468786419E-7	2.418116449736632	-5.440788336044531E-7
5047.46410021085	9.897284481674433	-4.67118441355006E-6	4.02304898078243	-1.0070796961501774E-6	2.873168510943651	-7.776432125928439E-7	2.9082234959517206	-6.20086157160959E-7	2.610783390700817	-7.284071773025057E-7	2.0716285698793153	-5.728499521594698E-7	2.4058612241194797	-5.504014480800599E-7
5048.397877253235	10.009219552390277	-4.661751951327473E-6	4.15154215010504	-9.673864367712199E-7	3.0252028822898867	-7.981211631755635E-7	2.8959033308284625	-5.624280092210139E-7	2.6555957794189453	-7.97081874729245E-7	2.270849031480876	-5.280190026730574E-7	2.368477139335412	-6.70527008451546E-7
5049.331637494385	9.94378312677145	-4.685035399437437E-6	4.113808201625943	-9.743609292108837E-7	2.959261851757765	-7.969098122236171E-7	2.9250625063266074	-6.162973815668227E-7	2.646477844980028	-7.625568129755056E-7	2.0082178021019157	-6.142177965077215E-7	2.3622287122102885	-5.008821019934713E-7
5050.265453302792	9.908557540737092	-4.751952598513901E-6	4.105544884999593	-1.0137471741435318E-6	2.956287954002619	-7.507060191970353E-7	2.948102324136666	-6.182241945692135E-7	2.5929524352153144	-6.925011428783611E-7	1.9913048960945823	-5.895317753143523E-7	2.3708906517579007	-6.007121385772756E-7
5051.199215160418	10.057372646406293	-4.691294519999236E-6	4.136811907713612	-1.0225453399633367E-6	3.030420283973217	-8.482402921550865E-7	2.955834960298879	-6.085968948035136E-7	2.851495715479056	-6.623581468177597E-7	2.0321319712833925	-5.92357502558153E-7	2.1041931406809735	-6.141382642087755E-7
5052.13302790074	10.070561341941357	-4.720701320322558E-6	4.136155270660917	-9.97383949081815E-7	2.961827239394188	-7.678848471427289E-7	2.886776464326041	-5.616563720168481E-7	2.626171732114421	-6.482749490758068E-7	1.8807226690379055	-6.606855894271185E-7	2.546998169559699	-6.296667861465304E-7
5053.067347300815	10.049867765046656	-4.716504320620679E-6	4.180152629191677	-1.0226540583861102E-6	2.99431284815073	-7.70324381128845E-7	2.8526935960565294	-5.564120257882296E-7	2.7664345444904432	-7.623729473831036E-7	2.1433520621874114	-5.759995496870386E-7	2.3563124898534555	-5.694877880770753E-7
5054.001109808598	10.038260271772742	-4.733150380480079E-6	4.055234295626481	-1.063480252050462E-6	2.926888594031334	-7.992288811217144E-7	2.9335084493671144	-5.268245927301585E-7	2.8874236535694866	-7.512186147644816E-7	1.8803639757362278	-5.645036853634677E-7	2.306293783279566	-5.787118403802405E-7
5054.934862942262	10.082035723142326	-4.753049429543764E-6	4.16626896460851	-1.0370322062585582E-6	2.9706961654126642	-8.035594976112852E-7	2.910443874342101	-5.544631160515521E-7	2.6410241383645268	-8.188541512148907E-7	1.938762370835651	-5.773773810674812E-7	2.396425969325579	-5.520372914928824E-7
5055.868716126354	10.059108017012477	-4.736187589047679E-6	4.208729031185309	-1.0180377534207063E-6	2.9506966024637222	-8.467322830231039E-7	2.92619034328631	-5.842304433945978E-7	2.8036207813355656	-8.174606079541243E-7	1.9248960160396316	-5.487272929455088E-7	2.304488624517734	-5.771827529401052E-7
5056.80247117761	10.161724684759974	-4.813520782077452E-6	4.15663680434227	-1.0526483876353333E-6	3.01621543392539	-7.924837859638197E-7	2.8230249839169637	-6.337291711434065E-7	2.6879376164740987	-7.056579662464833E-7	2.1826384900645777	-6.824315265719944E-7	2.3686171964957166	-6.578795297313577E-7
5057.736280859022	10.082533022388816	-4.790118890068268E-6	4.22218032553792	-1.0097065506487206E-6	3.0218631237745286	-7.764700323498414E-7	2.89587429272277	-6.500743026933135E-7	2.647463064226839	-7.532861817822762E-7	2.1719864058223637	-4.993655006879394E-7	2.371750769706873	-6.394395301696169E-7
5058.670043094312	10.064311818219721	-4.75862489731461E-6	4.21404780074954	-1.0248158186821092E-6	2.965997204184532	-8.048620334439498E-7	3.021215525056635	-5.572226314885906E-7	2.7253096227844558	-7.68683373800788E-7	2.0439712696454744	-5.979984888060624E-7	2.3551309005572247	-6.367757098434172E-7
5059.603803443578	10.170892086811364	-4.710379806552312E-6	4.213778207699458	-1.035286984459586E-6	2.981569387763739	-8.02432751853229E-7	2.956681089741843	-6.167574964970827E-7	2.6384770621856055	-7.25709341066141E-7	1.9535394514148885	-7.043565379251723E-7	2.597900261099522	-5.912340039846683E-7
5060.53759514347	10.131617166101933	-4.765492814103381E-6	4.230875623722871	-1.0271773745626175E-6	3.021495670080185	-8.387336596321724E-7	2.913819736668042	-5.989167513618861E-7	2.639863928159078	-8.145141485130534E-7	2.112045629457994	-6.647172777093474E-7	2.3467059255792546	-5.710244116161257E-7
5061.4713649608175	10.313425118103623	-4.7693063672217474E-6	4.245435168966651	-1.053300722665538E-6	2.9920012399554254	-8.606628185558616E-7	2.965364182634013	-5.882233022095159E-7	2.5908652966221175	-8.281782047054134E-7	2.0589338182048365	-6.899144560879939E-7	2.125270346036324	-6.255240509563857E-7
5062.405137518922	10.30572828836739	-4.762516356156352E-6	4.199691907813151	-1.0374197062871778E-6	2.9756567023694513	-8.688326718812129E-7	3.0315969437360764	-6.197966130127935E-7	2.5383589739600816	-7.743901278574989E-7	2.0848847410895606	-7.055699299159655E-7	2.284239642895185	-5.152064474072695E-7
5063.338928511053	10.17038518935442	-4.778111406876062E-6	4.2376042405764265	-1.0547887555750215E-6	2.9613904312252997	-8.404786354910491E-7	3.004781617649964	-6.246197918314368E-7	2.73439773503277	-8.140207358331447E-7	2.1053141992200506	-6.463237004045006E-7	2.558080844581127	-6.984281084303239E-7
5064.27270821169	10.192360212095082	-4.842904532129447E-6	4.263507171223561	-1.097507400985736E-6	3.068390130251646	-8.056452701161651E-7	3.058084549648421	-6.105038803459181E-7	2.70412311454614	-7.96186672134968E-7	2.0564540428194134	-5.119226509874675E-7	2.393139578975164	-6.108386344189174E-7
5065.206516901755	10.183648425154388	-4.81104782381139E-6	4.28756100187699	-1.080454425219198E-6	3.015585880726576	-8.292507238116548E-7	2.94998854718038	-6.172412881290417E-7	2.7389254247148833	-7.448109480047844E-7	2.0697657608173112	-6.991567392946132E-7	2.3293919523174944	-6.30315001010572E-7
5066.140314259791	10.21620030887425	-4.794553542617256E-6	4.258577830468615	-1.064864384717532E-6	2.9845579624176026	-7.509326829650853E-7	2.921669196869646	-6.61919398653617E-7	2.9249122548434467	-8.059840695032427E-7	2.2191501198844477	-5.030003786708954E-7	2.509976976766036	-6.181859112699398E-7
5067.074055675529	10.335554395802319	-4.8055479442115755E-6	4.208065524697304	-1.0757157739583459E-6	3.059256447851658	-8.255753269858471E-7	2.9805877719606673	-6.586444856340019E-7	2.78707166430023	-8.295741317167931E-7	2.12478245659308	-7.629717870529993E-7	2.5823945959026995	-4.5196268487262756E-7
5068.007819915081	10.297058663330972	-4.823448202825268E-6	4.316631294166048	-1.057873925031219E-6	3.1250143751502035	-8.159572341616579E-7	3.0002956550036157	-6.58166403455027E-7	2.7837410461571483	-7.014714687532853E-7	2.2783670757304537	-5.829195287849722E-7	2.455116532742977	-7.195026055174309E-7
5068.941609680676	10.26101622916758	-4.787658653993942E-6	4.263800047338009	-1.0466725055585278E-6	3.10240558385849	-7.832029348061079E-7	2.961655600794724	-6.558260369315505E-7	2.754698728521665	-7.895934469257784E-7	2.2313813573934813	-5.81004491270325E-7	2.2236297703706303	-6.509331183391097E-7
