Time_(s)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
4069.8198500503713	-33.62140326015651	-33.678200422227384	-35.85497917341335	-34.56578325894144	-34.3851858120073	-35.1448642995495	-1.5153072548180254E-6	-5.810412286232579E-7	-2.451004370027175E-7	-1.4392280068890558E-7	-1.0682145476529562E-7	1.496385569078605E-6
4070.753813357513	-32.85255382210016	-34.53745574206114	-35.50690741943462	-35.243413381278515	-37.01903631673618	-36.58865653608854	-1.522644612133667E-6	-4.5766492060291095E-7	-2.2038228799499632E-7	2.2170684853830235E-7	-7.246179487381885E-7	2.5064579891011175E-6
4071.6877957404076	-32.931402564669646	-34.21593951061368	-34.79001701197454	-34.14768492182096	-33.82238589633595	-33.82437194310702	-1.6121194782921797E-6	-6.905568485663033E-7	-5.561735942107151E-7	4.7375249281620736E-7	-4.973504862612892E-7	3.053960668716261E-6
4072.621694148227	-32.90317158090571	-34.25436710938811	-34.684175396604196	-34.10711647404565	-35.37475252354687	-35.74976689941608	-1.364802273716518E-6	-6.737811388545802E-7	-5.420395544169344E-7	4.893192428827818E-8	-9.809335344915113E-7	1.0336192396751231E-6
4073.555647239256	-33.25426555424929	-33.851372721791265	-35.82103922111647	-35.69536739173863	-33.22831770574505	-34.836389533029156	-1.5944289840640362E-6	-5.766054571781703E-7	-1.7713583829129394E-7	-5.594802628605466E-7	-2.75673843623566E-7	2.1779416428597994E-6
4074.489616090817	-33.58265723350147	-34.60266086533666	-35.23905116638967	-35.474833219415615	-33.70752499252558	-37.90498327807738	-1.3683171617611192E-6	-3.9324771572277943E-7	3.509624964954906E-8	-1.611860337626819E-7	-1.0136823964607345E-6	1.622802681605271E-6
4075.4235627332164	-33.43342903070152	-34.28812747895718	-34.5456678835409	-34.32511708305942	-34.649429210885	-35.74231632569661	-1.460206739250261E-6	-5.115263072117836E-7	-5.057522992984954E-7	3.560142685122967E-7	-1.1399531917029402E-6	7.466042040603691E-7
4076.3574853700893	-33.267321007947125	-33.58090132847428	-35.757985449263025	-33.55420534229941	-34.7601325369694	-36.76976125515424	-1.4996322499054185E-6	-4.2972140238404285E-7	-2.662721605910885E-7	-3.101401403352922E-7	-8.022276407652164E-7	1.7013701118768045E-6
4077.2915103121336	-33.416311947007976	-34.46294044181705	-35.749763019382954	-35.42829310314523	-35.284437290646814	-36.3955082612542	-1.3388942324474827E-6	-5.558847716208607E-7	-9.759046296191354E-8	-2.491301877350266E-7	-4.4208706393111764E-7	2.2460324757937473E-6
4078.225525912583	-33.60918962520858	-34.39934064149857	-36.149101978966165	-35.31425460593568	-32.52474367415363	-36.74245733080002	-1.519886657133494E-6	-8.530721298956843E-7	-7.393809356025412E-8	-1.98803210693405E-7	-2.5903788736326224E-7	3.5034207250670324E-6
4079.159414829672	-33.33692060659329	-34.50693615823984	-36.1823274982827	-35.07163471066289	-34.614029655402355	-36.13793653650926	-1.5475328040717945E-6	-3.584543306038991E-7	2.1365994842040801E-7	3.4638040139640394E-7	1.1898491645288053E-7	2.8504552656310496E-6
4080.0933319637184	-33.06245635139445	-34.273675731569526	-35.21656734496355	-34.75161120047172	-34.58880570192229	-35.40194185708578	-1.2052506518264695E-6	-4.1727120513021846E-7	-8.375746542768332E-7	3.263157049532788E-7	6.883738326251112E-7	1.621262114083683E-6
4081.0272692056315	-32.86601554043591	-33.936331525444984	-35.789369327681406	-35.34801673806376	-32.26509725234725	-36.514445576530235	-1.458619981025745E-6	-5.687370390496907E-7	6.765811394398116E-8	-1.9146710047145967E-7	1.670796192404137E-7	2.2194594552613127E-6
4081.961194272454	-32.80656257271767	-33.65809450373054	-34.61992191736187	-34.518945095439754	-34.54464990036054	-33.39878320006224	-1.5621114989639614E-6	-4.3626146189061133E-7	-2.884932794009631E-7	-4.799141672985483E-7	-6.320260487721109E-7	1.6022313991188495E-6
4082.8951787885985	-33.58181941943864	-34.82246336042881	-35.4391047422375	-35.07222538938125	-34.64709194410931	-32.922941508201454	-1.4150078075068646E-6	-5.749530767581242E-7	-3.8279360466173353E-7	1.8101970110158026E-7	5.3957440345316294E-8	1.8030528568359155E-6
4083.8291336807565	-33.228693494573236	-34.256184968352315	-35.42222700161593	-34.87214813215865	-34.10403806648471	-36.67505650623487	-1.6635879676393122E-6	-4.621635220840943E-7	-4.3560521871454576E-7	9.567731035473894E-8	6.150205793049499E-7	8.681850802499464E-7
4084.7631091230464	-33.37524661421776	-33.85519634336233	-36.30159641483	-34.32246403727267	-36.02480234205723	-35.64301046385215	-1.423077671224368E-6	-2.4894375276552695E-7	-1.8832052616693377E-7	-1.3200611090291266E-7	-7.898435818418813E-7	3.661481628618136E-6
4085.6970460322514	-32.89453288664421	-34.39766377583146	-36.123862953058314	-34.26957779294915	-35.783260854807764	-34.70016310134759	-1.545568215298367E-6	-4.0557857785425357E-7	-1.9611933404295532E-7	-9.181768937453728E-7	-5.447486409376946E-7	1.470374606628362E-6
4086.6309982320686	-33.35178738584121	-34.45971157327294	-35.202857074993	-34.441512835522495	-34.134911913086064	-33.69720086283409	-1.5943173829007483E-6	-7.909786658474697E-7	-1.3490188414513383E-7	1.486179482721551E-7	-3.201453928501814E-7	1.543766640804193E-6
4087.565019798458	-33.501084522654615	-34.492492189258336	-36.203832156956196	-33.36023364381658	-32.399244512346655	-34.88934490084648	-1.4818394984097343E-6	-7.4432225243061E-7	-5.20916815435109E-7	-1.399405237876558E-7	7.549264606609551E-7	2.9052140123854366E-6
4088.49902269155	-32.91174805661043	-34.40447207540274	-35.28744483100517	-34.54913706663582	-33.98646120117469	-35.69401521178392	-1.451315016116569E-6	-4.491661160489985E-7	-1.4881042215214243E-7	-6.947177490106339E-7	-7.012647510255788E-7	2.1246370184581197E-6
4089.4330554592043	-32.86082638800144	-34.38786763474345	-36.34922041424683	-34.59222215827968	-35.351107045330785	-36.86749513218036	-1.450528124536597E-6	-7.686339372448784E-7	-4.866664673721434E-7	1.2894598493307E-7	-3.1032669250172056E-8	1.540443475111101E-6
4090.3670223092436	-33.11032549291849	-33.75990926548839	-35.94509923032352	-34.456654139690926	-34.71992748908021	-36.21555672872525	-1.357417694233538E-6	-5.505554132816505E-7	-2.7585971394847536E-7	-1.661172600519404E-7	-9.845129869283294E-7	2.8995919587215975E-6
4091.300999159746	-32.99348768343528	-34.249311942607164	-34.754072836467195	-36.21448227100902	-34.10453857820142	-38.74048835898821	-1.5336376186701707E-6	-6.778129309117757E-7	-2.363574230433539E-7	5.278357668567804E-7	2.565793162668655E-7	2.222376123820532E-6
4092.234929992251	-33.69648892370363	-34.38428175076842	-35.92448373245342	-34.6416207783752	-35.899191875349395	-34.59761786231628	-1.4905026546661686E-6	-7.304312452339416E-7	-4.464606849196711E-7	-4.683700810167448E-7	-3.949845584989072E-7	2.0309575190819194E-6
4093.1689007502155	-32.73379449670514	-34.38044272735715	-34.61420372979982	-35.34336724711789	-34.316163364459165	-41.02198342520457	-1.3726130057382924E-6	-6.254527149669156E-7	-4.810320974632889E-7	-5.040860344841911E-7	3.6858014815959513E-10	1.3659064190485134E-6
4094.1027937150566	-33.16848118106524	-34.582258289307354	-36.332291561578	-36.02532618906763	-36.51638285273855	-36.01470984117343	-1.5163824719969079E-6	-4.921618864152919E-7	-3.225283716690099E-7	4.602743520684807E-7	-1.8793651872164044E-6	3.8428644261590385E-6
4095.0367634325626	-33.372966796159744	-34.188981203734876	-35.42541612152542	-35.5922153343757	-34.1207701983777	-35.62546612093082	-1.5093569606065426E-6	-3.607251530434916E-7	-8.233775143636304E-7	-2.742658102332715E-7	1.2654978179255224E-7	1.4799275208706998E-6
4095.9707550471335	-32.82945742458105	-34.48677317276597	-35.63714723608324	-35.36046641402774	-35.831088530069046	-34.99617090706642	-1.456334234398426E-6	-4.7302639614914895E-7	-3.2790604839233104E-7	-4.6054678624493585E-7	-1.3553443226004913E-6	1.919780872935127E-6
4096.9047258570645	-33.717932515467204	-34.4512039244175	-34.8671053477696	-36.20010700987445	-35.352104506032035	-35.95454058051109	-1.7321291957749039E-6	-3.95360724905091E-7	-2.230325631583205E-8	-2.0375240647693715E-7	-6.274774253571888E-7	2.6253927041878627E-6
4097.838680450006	-33.73026182192067	-34.73732102289796	-35.633103399404455	-35.57202595637904	-35.95993715727871	-35.25063352974561	-1.6166152347479325E-6	-6.443109978819365E-7	-3.6132893066501907E-7	-1.304083763149018E-7	-5.104229511652004E-7	2.8932593019157828E-6
4098.772700239572	-33.43074740531544	-34.154989605396985	-36.179088968251435	-35.47203369604217	-34.99682558598843	-37.496761268148056	-1.4332702172608507E-6	-5.802029811976031E-7	-3.1235013093244596E-7	-1.298056024974563E-7	1.2836057112680969E-6	1.4772046884713993E-6
4099.706623204025	-33.373942802349724	-34.284405142813924	-35.284413165279794	-34.83526664806737	-34.518321199850604	-36.321805076530346	-1.4614922546073476E-6	-5.049776936489887E-7	-5.807328654254345E-8	-8.684221772141192E-8	1.248742474692729E-7	5.732121496348781E-7
4100.640534530331	-33.71938895620406	-34.41024414598942	-35.92980561724731	-34.30033602648311	-35.822394571521066	-35.959910127405934	-1.6186583175377954E-6	-3.8141739515631565E-7	-1.606151347689804E-7	-1.9903247433108822E-7	-5.332100188963201E-7	1.5466797109077587E-6
4101.574455797006	-33.19095292749504	-34.13978228867054	-34.858528928032946	-35.055163491103386	-33.99906305291436	-35.86686475918843	-1.4238525776777173E-6	-6.891794269949967E-7	-5.284399384645973E-7	3.5764707819213213E-7	-9.667827705494057E-7	1.7733860204724889E-6
4102.508376980346	-33.648571111261845	-34.55377037674189	-35.694331843938144	-36.15284437189499	-34.32481423020363	-36.55969027831004	-1.5750365272082577E-6	-7.020176895264059E-7	-2.525708402322988E-7	-5.076297489903686E-7	-2.846414450318553E-7	2.8469753500071055E-6
4103.442303771299	-33.52364503033459	-34.205780531466004	-35.39635159288134	-35.45067196918858	-35.9463701993227	-36.49174528568983	-1.454179169799836E-6	-6.14088514978026E-7	-4.157770812599507E-7	-5.801435033418978E-7	-2.4341554990930643E-7	2.7135667863327782E-6
4104.376220413126	-33.68959685973823	-34.047797572612765	-35.98137668094465	-34.99613290776809	-33.01515320214358	-37.101003638253765	-1.5031447474326838E-6	-4.218434068131271E-7	-2.504476206581968E-7	4.358645015039577E-7	-3.5796597268648E-7	2.1886189418311914E-6
4105.310194255502	-33.40869540038208	-34.476525807380675	-35.37464725758348	-35.50524177071121	-34.35865049335089	-36.03725845538653	-1.5988730822752396E-6	-6.664227600620617E-7	-5.532380520302294E-7	1.9754962191854595E-7	-3.094391673062806E-7	1.7784181882983166E-6
4106.244130705626	-33.675557762384415	-34.648597926646474	-35.083931671721594	-34.96591354161501	-34.53472091867165	-35.63201051377333	-1.521317662164681E-6	-5.589316375124195E-7	-2.732980191538992E-7	-9.411108648525528E-8	-1.2918424720669605E-6	2.3933240302715297E-6
4107.178042014267	-33.581071838736534	-34.09036285430193	-36.39406568982771	-34.47361638065841	-33.75689291750843	-36.609677832860214	-1.5498237640633591E-6	-7.167314220848432E-7	-2.0823874845176283E-7	-1.1364519888332398E-7	5.962531001633243E-7	1.6625348953072585E-6
4108.11195600738	-33.273256589969	-34.19151878803969	-35.619956760534215	-34.38729411943091	-35.652648478746414	-34.568388370367195	-1.4386328889114802E-6	-5.935094969867138E-7	-5.383097008888226E-7	2.981724770818547E-7	2.583491272350937E-7	1.2028423173353673E-6
4109.0458981821685	-33.0231078825891	-34.255329528450964	-35.4206176591771	-36.327518702381184	-34.08206165785139	-37.566660177249176	-1.5836121573157115E-6	-3.6101742932782973E-7	-8.937710719588934E-7	1.471074405833911E-7	5.507516199544128E-8	1.8052104198708455E-6
4109.979834272514	-33.43777945575615	-34.6483523376286	-35.510545149445534	-35.54628498189979	-33.94527520984411	-34.46656714838285	-1.5237763637961327E-6	-9.184183029093806E-7	-3.676949308773609E-7	-1.7446373899295486E-7	-3.258665095980096E-7	2.4471995477784057E-6
4110.913803353541	-33.55264692505201	-34.43343292325735	-35.28675192913839	-35.40010376026233	-33.96036293967204	-36.39769197026124	-1.4744035641781755E-6	-5.074172952596403E-7	-4.447906470931635E-7	1.66316123044596E-7	-5.047818999051948E-7	1.978381015355985E-6
4111.847778485521	-33.6939124048998	-33.851648832857606	-35.55628037559135	-34.729899687071644	-34.60678996077993	-33.91419248798719	-1.5260891670781658E-6	-4.037032425955342E-7	-2.9966411959936627E-7	-7.933356682644148E-7	4.0780371657552254E-7	2.549266044461613E-6
4112.781730559454	-33.21703343528012	-34.56162264347076	-35.45155964472464	-35.89416289246745	-34.83281303535808	-37.18328685141527	-1.5225176498555738E-6	-2.2507769119122726E-7	-4.362526759474605E-7	-7.397125117196223E-7	1.3665793540162182E-7	2.3130991116447164E-6
4113.7157549855565	-33.61814695224166	-34.21965499669314	-35.79702779544251	-34.43895147658057	-35.963626843961805	-35.491318319279415	-1.2828119460082498E-6	-8.064057924740914E-7	-2.504234693580286E-7	-8.245221208672297E-8	-2.0863575429356542E-7	2.941252352063492E-6
4114.649710252261	-33.148300932099424	-34.25795292928815	-35.688041548643795	-34.007491155631016	-34.3264533884146	-37.88113272533967	-1.4927547250168495E-6	-5.504287927971267E-7	-2.1542231669944396E-7	-2.7022691995612857E-8	4.5229307950168224E-7	1.66156550208816E-6
4115.583620728593	-33.650561832512416	-34.24905332103371	-36.02507276620184	-34.36782923837503	-35.07215353236957	-37.72079789466583	-1.5327538917082818E-6	-3.631448114129658E-7	-2.485872400809458E-7	1.353568800429851E-7	-1.312249964296024E-6	2.1897901932051964E-6
4116.517546987985	-33.26968769232432	-34.24053858816624	-35.24281788830246	-35.11490927802192	-34.21709831194444	-35.63618083470143	-1.6022223809120139E-6	-9.132560683573104E-7	-5.418360148243782E-7	7.155634057946563E-7	3.8681975830074343E-7	2.9213229372055766E-6
4117.451447932087	-33.137766778469086	-34.37791743278503	-34.930151691394194	-35.706314120027756	-32.83890141749924	-35.37164102552029	-1.4795854147259767E-6	-4.0851276912452447E-7	-6.232682899705321E-8	8.733834026948496E-8	-4.601317273157066E-7	3.2972643696922406E-6
4118.385353921731	-33.363716550171375	-34.08310750648379	-35.61602502848421	-33.57450640698274	-36.790261047807604	-36.42228134377645	-1.3766460476906676E-6	-6.131280622280065E-7	-5.19142711412701E-7	-4.2460567688190696E-7	-3.9039869743087924E-7	6.946661839924822E-7
4119.319316855388	-33.00912515011927	-34.61433732956648	-35.37239010099854	-35.822872818344166	-34.002529498528354	-39.44996754080057	-1.4722425455839883E-6	-7.635269128831773E-7	-3.79980673757523E-7	-2.1617775126424126E-7	4.386381464149949E-7	1.2335910163736787E-7
4120.253235349009	-33.649174477284156	-33.58735980764031	-35.40471023108278	-35.77800835586257	-34.87514450130138	-37.409410284115715	-1.2267088230554857E-6	-5.706308927400712E-7	-2.4802438608688795E-7	9.383277469742781E-8	-1.9959583257444407E-7	3.7492423819337724E-6
4121.18715314276	-33.36271949484944	-34.27843144312501	-35.0960399380752	-35.214647920595276	-34.488881313665345	-37.05151223735167	-1.4073187398090507E-6	-5.468568289285864E-7	-1.1255950714168252E-7	1.7613211041645784E-7	-2.4604014148078065E-7	2.2071162127483557E-6
4122.121050134246	-33.60630010999739	-34.60484690144658	-35.721931469227584	-33.09085992226998	-33.89635104482824	-34.49401731903736	-1.4997163575830824E-6	-7.245688285337432E-7	-3.303073791842718E-7	-4.833376263373173E-7	-1.8582800511239008E-7	2.655776525281394E-6
4123.054988250675	-33.277201442047954	-34.23833831995726	-35.40684545998062	-35.642338149249554	-33.41742510551756	-34.517554687192806	-1.510147867504405E-6	-4.2694712363392797E-7	-2.2617523770274714E-7	-2.486500825508211E-7	3.231753620975273E-7	3.3773830136447447E-6
4123.988954650099	-33.040929552167654	-34.07526599541306	-34.80750181632383	-34.99709337866969	-35.10760780762542	-35.26162990182638	-1.4418015094717776E-6	-5.326435326105021E-7	-5.088650820514061E-7	-3.3509780014657825E-7	-3.107329426135319E-8	1.876031671806542E-6
4124.922897282538	-33.15136278420687	-33.40921605601907	-34.921526080795694	-35.171513610415985	-33.05065534060652	-36.297304693322914	-1.5208026227288036E-6	-5.828356477893847E-7	-5.190682681553563E-7	-4.290663709511668E-7	7.268643277426307E-7	3.0958120502549573E-6
4125.856876405889	-33.63133731546501	-34.152984188497065	-35.5856038821595	-34.475895803835655	-34.709819081154734	-35.05216773542074	-1.526703652087049E-6	-4.926160405190473E-7	2.3371366712971516E-8	-1.742897196763658E-7	-5.112994420176047E-7	2.4240292932839876E-6
4126.79081273073	-33.58217545288304	-34.3767427302897	-35.63534423815353	-34.9243070665333	-34.682487017729066	-35.821839387600235	-1.548768059455967E-6	-3.392352380931357E-7	-6.007734883908513E-7	6.19171397035225E-8	-4.561655775786632E-7	2.2352822987291873E-6
4127.724820872588	-33.34554319828749	-34.18466589897871	-35.778341324201655	-34.55644909044107	-33.73276332223957	-35.27909367531538	-1.5661827712158509E-6	-7.523837066367178E-7	-7.928495211897784E-7	3.0328091903408805E-7	-4.4488541746800657E-7	2.9087723096867093E-6
4128.6588521221065	-33.16864753700793	-34.10284003838897	-35.988902255892754	-33.79488140510188	-34.43691158226945	-35.635500179460415	-1.4721163632121182E-6	-4.0326920128881324E-7	-6.612121786689752E-7	1.2858535620743048E-7	-6.414084204761053E-7	2.3722881072189194E-6
4129.592781955415	-33.51664165779948	-34.73523814901709	-35.10369915302311	-34.64235885192951	-34.114282656799666	-35.3524754184943	-1.385353215943813E-6	-7.010659384974792E-7	-3.2187954290362317E-7	2.3424823390197846E-7	-1.6697573051855622E-7	3.0532976968750174E-6
4130.526782788212	-33.33560614349941	-34.52770631089807	-35.1457156890205	-34.59509547717042	-35.1647584810853	-35.46037968362753	-1.5084142976340138E-6	-6.811814933145339E-7	-2.553640696986405E-7	1.8796679691455585E-7	-5.2379136951128465E-8	2.130332341749425E-6
4131.460723740386	-33.36337682418525	-34.6102878652513	-35.84146868011781	-34.534298768473995	-32.793395412239164	-36.34686584598743	-1.4084920426502738E-6	-5.253538966684798E-7	-4.655094426320714E-7	-6.648143306559593E-8	-4.5309040680406305E-7	2.6760695793051262E-6
4132.394638498825	-33.37907438414792	-34.00107299387455	-35.322076356836725	-35.55313417232699	-34.92553013224494	-35.026433586501156	-1.233099064428813E-6	-6.417886733373946E-7	-6.520532123052827E-7	5.942038541520661E-8	-8.967305153750519E-7	1.9317337020016527E-6
4133.328560756965	-33.64467308918635	-33.90389211177826	-35.931548587977886	-34.96352390034331	-34.27238045565107	-32.42701874214869	-1.4228393116294752E-6	-4.970214638889536E-7	-2.27412867961373E-7	9.298473790860526E-8	1.1813891019844933E-6	1.1906605487567044E-6
4134.262484747927	-33.43794834241271	-33.90237861648202	-35.814043735819205	-35.00190938098563	-32.759892567314886	-36.76517265461958	-1.5776505148086344E-6	-9.180600923988918E-7	-1.8450663804466514E-7	2.628309313230752E-7	-1.0481803883843454E-7	2.3345419588033373E-6
4135.196416881599	-33.31620983220637	-34.492085728049275	-35.45704046743257	-35.33993498567078	-33.951105278324	-37.8628733542103	-1.5076686521387416E-6	-7.328972815919151E-7	-4.5555766873202927E-7	-1.2946911545625014E-7	-5.840464471543026E-7	2.7721642634499083E-6
4136.1303955239455	-33.392095904176436	-34.133826145529746	-35.17256668422903	-35.4255892717176	-34.609457434578374	-35.48634380675279	-1.4224601082305692E-6	-5.961363466080007E-7	-4.4320239418377846E-7	1.828952205050184E-7	-2.949589978497942E-7	1.7598945294261125E-6
4137.0648166052515	-33.2390300941964	-33.8315910756588	-36.026138320565224	-34.44202728403939	-35.01683890006759	-36.93226197018073	-1.4338258418901103E-6	-6.820491359420375E-7	-5.415793676298472E-7	-3.838492558245587E-7	-5.111831973552712E-7	2.7114715782916294E-6
4137.9987521543935	-33.32105199495951	-34.479431653767826	-35.48750697927816	-35.66848078452878	-34.43070708147504	-36.25141315391431	-1.448331253808431E-6	-4.782779637484179E-7	-3.2421961645304003E-7	-7.075027751604856E-7	7.207868220951013E-7	1.4998419972731946E-6
4138.932690436048	-33.275828298802175	-34.66365064308047	-35.5129688339574	-35.31200907296605	-34.217274242504075	-34.751162016621	-1.57461063512727E-6	-5.798672798704608E-7	-5.7525500600231734E-8	-8.08152571342885E-8	-2.1801461102026953E-7	1.7260997782681979E-6
4139.866659436391	-33.42641525901854	-34.541735395789146	-35.500966790531365	-35.25596668819586	-35.78921201825142	-36.13130891380402	-1.5444673800653927E-6	-4.175755657736776E-7	-1.3018624414377845E-7	-3.0287824918026076E-7	4.4491970534791495E-7	2.421028562368802E-6
4140.800568687112	-32.982275162513055	-34.771567051112655	-35.311515270599294	-35.65633890198337	-35.72754292528737	-35.702422810288574	-1.4221016839478838E-6	-5.041661775334518E-7	-3.4472887348437693E-7	5.039302763027191E-9	3.4561317561100527E-7	1.4194184469032341E-6
4141.734556394732	-32.8079237639904	-33.93853525668383	-35.57311441962208	-34.55730793459548	-33.38464154641736	-35.16127832004657	-1.5774287837239695E-6	-7.439054052289155E-7	-5.324267637205006E-7	2.3332596552980557E-7	2.6961439985851126E-7	2.0707121748162973E-6
4142.668508962657	-33.19643144123256	-33.64026106372476	-35.5949482023716	-34.12316002945105	-33.09782566875219	-35.443414473189755	-1.377675582902579E-6	-2.9220285045303165E-7	-7.383879203270375E-7	1.8268930936207782E-8	-2.7836273511816E-7	3.4343859410833534E-6
4143.602457663786	-33.31814536266029	-34.35847091749311	-36.14214472579105	-34.547031754420864	-34.948546289042994	-36.839460203280815	-1.6178100784356006E-6	-7.593664485458214E-7	-7.679801057773275E-7	2.1327520924126664E-7	-3.2683241924209383E-7	9.230560861513934E-7
4144.536434246795	-33.46152740096053	-33.54796861261129	-35.17218183619635	-34.48712306718031	-34.27094625275243	-35.15820932159057	-1.7307604983839652E-6	-4.0263838412847846E-7	-3.777726372222002E-7	-7.505514506170406E-7	-6.937884251977024E-7	2.4356608587024914E-6
4145.4703967972	-32.95205771674713	-34.62325448468327	-35.607900025589124	-34.91518851121267	-34.381412239237264	-35.1521473429524	-1.4320850423878953E-6	-5.934941437672585E-7	-3.4446805348366163E-7	-1.3141957742571653E-7	-4.90397326551533E-7	2.6637829403468983E-6
4146.404316631936	-33.458974001308285	-34.08968740850687	-35.05555972563369	-34.893350998560585	-34.38216789608652	-36.680760335463745	-1.6729695403717136E-6	-4.881722290926271E-7	-4.5726980877423937E-7	-1.701135329233445E-7	7.054825636488584E-8	2.6765174675538863E-6
4147.3382676554	-33.20335863903165	-34.089209923893215	-36.05873360910586	-33.582972353531254	-34.47610869935968	-35.726192482962055	-1.7045032224691974E-6	-8.147845910784902E-7	-3.8666178510100933E-7	9.975072165086663E-7	-4.2548928690455483E-7	1.874275173185754E-6
4148.272190107131	-33.48994931640724	-34.085569746047256	-35.670662697936805	-35.06376591821512	-35.1694484366612	-35.47439526881163	-1.3748678222606173E-6	-4.3861599306323717E-7	-4.857672955613771E-7	2.3235052872595276E-7	1.0064460185861426E-7	1.6584681573653625E-6
4149.206124523772	-33.547691927601896	-34.25943685770035	-34.991496831178665	-34.88518427312374	-34.64789788628166	-35.411805503070354	-1.5565683130629475E-6	-4.3544246051819397E-7	-7.206489504135412E-7	-2.417389806404739E-7	-2.812576067333822E-7	2.411543532699725E-6
4150.140067840709	-33.34526652097702	-33.83112066462636	-35.70197882503271	-35.87646103153626	-35.1195773224939	-34.52982925165158	-1.5442781082659603E-6	-2.2434462615487363E-7	-5.496434889065531E-8	7.14008247202231E-8	-1.4750940619126865E-6	2.4279050049009576E-6
4151.074022532244	-33.42499153750638	-34.48602929338813	-34.601344167121816	-34.6459647897217	-35.042814094911925	-33.97156686106553	-1.4555788008703834E-6	-5.528790519844875E-7	-4.867554948409714E-7	-4.2762325501068544E-7	4.2312041974277323E-7	1.2179772045588477E-6
4152.008028488662	-33.10831621661782	-34.61672427356243	-36.2035237667816	-34.94280934747722	-35.336246116594836	-36.578647986627544	-1.4060787591062718E-6	-7.138841655235427E-7	-5.751446901913743E-7	-3.901350107471716E-7	-3.588446747328672E-7	2.101357086379738E-6
4152.9419944040965	-32.996046367411815	-34.1403969809413	-34.82333008093493	-35.67716449747483	-34.950129156762905	-36.71617396748983	-1.6037116815535647E-6	-4.2470259491191845E-7	-1.3495870897435906E-7	-2.925186908542412E-7	-1.3933975311963343E-7	1.727718953484995E-6
4153.876049802908	-33.218330993006624	-34.31955410987139	-35.85473273588078	-34.62115827533934	-34.99261083386161	-36.2276165668781	-1.316370748048241E-6	-5.420756528412465E-7	-2.3439191553050376E-7	-2.4122188135408304E-8	1.2856239704481037E-7	1.853390348673155E-6
4154.809981361763	-33.24654254689813	-34.570147413760424	-35.05367476812431	-35.12156821042299	-34.00771310248158	-34.82305818165724	-1.5321412012176544E-6	-3.498607309147849E-7	-6.151573532618834E-7	3.754854913275282E-8	-3.528402980946827E-7	1.9791132341733696E-6
4155.743893746157	-33.57740939656893	-34.41360521093011	-35.74473961336272	-34.31379371053643	-35.5089594904672	-35.518872000850166	-1.5026058723900323E-6	-5.789090855861539E-7	-3.840973089117575E-7	-3.5620800521210234E-7	5.407095384030668E-8	2.7952114743620997E-6
4156.677821770565	-33.44751741178334	-34.17976423427463	-35.66184845779623	-34.66556929879718	-34.508900515057825	-35.49563305481122	-1.5533912210026729E-6	-2.467658822305713E-7	-3.800592430904475E-7	1.5456817278095795E-7	6.682381263002819E-7	1.7047466171210291E-6
4157.611773686074	-33.52184532458583	-34.40090066716075	-35.08703367731401	-35.16875728385316	-33.53320698440075	-37.331589985352295	-1.6634798908435897E-6	-5.954697949556403E-7	-3.0546615155056507E-7	-1.8443482080919766E-7	-7.648906092319195E-8	2.1527638134043327E-6
4158.545728925135	-33.19938315761586	-33.8721512325108	-35.56549661500113	-33.841981356342636	-33.24248314513402	-35.30474777691639	-1.349243321045675E-6	-5.960694416121072E-7	-4.41990715195433E-7	1.0161031425466463E-8	1.1797638762377325E-7	1.9908124579247485E-6
4159.479734008925	-33.37799168502291	-34.29640730842948	-35.49026512567486	-35.59090354293585	-34.4995500607924	-36.452474654867096	-1.45472473556639E-6	-7.379342778960989E-7	-3.3934947429471577E-7	-5.77295384095972E-7	2.1624227588504935E-7	2.9029783896230692E-6
4160.413793183585	-33.592302553355694	-34.07119859084487	-35.472942422543255	-35.85093557006783	-36.02238369665363	-34.686235753389504	-1.3453869450703404E-6	-5.644798456875882E-7	-2.186825978118959E-7	-6.877724678156129E-7	-4.5710141801610135E-7	1.8688796607856903E-6
4161.347710516943	-33.22162342444062	-34.51629494354129	-35.36074270308018	-35.26897348546319	-35.09267505935647	-35.135745086348976	-1.6435535543026403E-6	-6.233112920285826E-7	-3.9720113914238644E-7	-5.2902128267086476E-8	-9.92138137430036E-7	3.355330858059277E-6
4162.281612324615	-33.37574269250035	-34.84030747264624	-35.66123112716845	-35.68109490308497	-34.7838023325259	-33.667062723865875	-1.4638852577785908E-6	-4.973694617201616E-7	-2.4811981607486934E-7	2.6619831983783378E-9	-1.1157364309310937E-7	2.697462026498662E-6
4163.215486765756	-33.645817060644426	-34.319309153407815	-35.60373396639313	-35.139642341269386	-34.9824317896908	-35.62516255390186	-1.6309137295430066E-6	-4.556513687541358E-7	-5.530044086000105E-7	7.318297707017919E-8	2.0806676273323586E-7	2.181489764403334E-6
4164.149404884101	-33.62446457954744	-34.36170970126987	-35.08100808518274	-34.629692167871525	-34.20105491714044	-36.683715093021206	-1.6733331122413184E-6	-2.3792515809923655E-7	-8.170202448563716E-7	8.12385214799666E-8	4.3149801992206453E-7	3.3389064852435042E-6
