Time_(s)	Delta_F/n_n=1_(Hz)	Delta_D_n=1_()	Delta_F/n_n=3_(Hz)	Delta_D_n=3_()	Delta_F/n_n=5_(Hz)	Delta_D_n=5_()	Delta_F/n_n=7_(Hz)	Delta_D_n=7_()	Delta_F/n_n=9_(Hz)	Delta_D_n=9_()	Delta_F/n_n=11_(Hz)	Delta_D_n=11_()	Delta_F/n_n=13_(Hz)	Delta_D_n=13_()
3866.2295917366214	-48.72760728560388	5.690002873532177E-6	-38.65608753388127	3.2156559916830276E-6	-36.94192732572556	2.736796495982893E-6	-35.64183604930128	2.9260527515021195E-6	-34.78093806157509	3.0680745277805044E-6	-34.72046541219408	2.74048971024343E-6	-33.247330758434074	2.7774610797301594E-6
3867.163445270844	-48.6502878498286	5.732919726004278E-6	-38.65466256315509	3.2485044540745886E-6	-36.83887496590614	2.7480429888458626E-6	-35.573758396719185	2.8701666968748008E-6	-34.549844880898796	3.066900979319608E-6	-34.81914088333195	2.8721297968609854E-6	-33.072078787363495	2.9212462879369387E-6
3868.0973110966197	-48.796044875867665	5.727846651304425E-6	-38.72273076760272	3.208200823909057E-6	-37.03283401206136	2.8082657064718844E-6	-35.662548907101154	2.853210337541121E-6	-34.79162571993139	3.0723395549177394E-6	-34.696650983257726	2.870872248480493E-6	-33.27787527843164	2.8221710533485902E-6
3869.0312024816985	-48.7228574976325	5.681660954410346E-6	-38.70680491564175	3.2108943346749116E-6	-36.901555709540844	2.7392027726840624E-6	-35.673630783600466	2.8898170575645426E-6	-34.74801982773675	3.002892541393139E-6	-34.80734020200643	2.758550725407135E-6	-33.22004778224688	2.6875560145054976E-6
3869.9650950315704	-48.93336209375411	5.73492635885125E-6	-38.661188880602516	3.2322519968494795E-6	-36.932065959274766	2.7428314319973284E-6	-35.60207222508533	2.8801655543860634E-6	-34.76763675279088	2.995362800751092E-6	-34.653191005641766	2.8480880833571065E-6	-33.409988320217685	2.814235156681349E-6
3870.8989722475526	-48.84364627022296	5.754403282354572E-6	-38.756198877468705	3.2105811748104436E-6	-36.905318474769594	2.7405790194808715E-6	-35.52302108705044	2.8663912823757994E-6	-34.84060143431028	3.062011902721178E-6	-34.82042498615655	2.9144950736656222E-6	-33.463338690308426	2.8664778003268738E-6
3871.832844097212	-48.64387744292617	5.686320926247951E-6	-38.80169736593962	3.191835589878042E-6	-36.93531888276338	2.7686153013737063E-6	-35.71565539922033	2.874071543642782E-6	-34.75829333977567	3.084650526989562E-6	-34.72901749204505	2.9251571375923024E-6	-33.46301198922671	2.7763296118192316E-6
3872.766689887487	-48.82393969222903	5.684993511275956E-6	-38.72925717880329	3.2413492464405426E-6	-36.936495271325114	2.767143193617102E-6	-35.66554021303143	2.8368441429280414E-6	-34.63995488733053	3.098029881370886E-6	-34.857705962251536	2.8771934091294845E-6	-33.45261805733809	2.701993360256587E-6
3873.7005469802257	-48.73942269850522	5.719440455256852E-6	-38.83963027223945	3.2197006749632242E-6	-37.06368129253387	2.765137799797023E-6	-35.613914751580786	2.9193714869496854E-6	-34.726341930528484	3.116933084556549E-6	-34.75647313080051	2.84271299560964E-6	-33.13284766444793	2.7546456501842577E-6
3874.634402188744	-48.77894217893481	5.7600684373268225E-6	-38.676035268232226	3.2209641262020917E-6	-37.04771586954594	2.7814860937982826E-6	-35.70946147931473	2.852850875802846E-6	-34.8220084408919	3.11374412457459E-6	-34.84429273483428	2.805531430540847E-6	-33.53231573620668	2.7117195662600195E-6
3875.5682436476623	-48.716436402872205	5.686579172551904E-6	-38.76696029615899	3.238095626706205E-6	-36.99185859486461	2.74822572875842E-6	-35.62370421630995	2.944098537681816E-6	-34.76516815937228	3.1705872761270056E-6	-34.620930880985476	2.863555548811533E-6	-33.39864538151484	2.8678102358805702E-6
3876.502116904584	-48.78382932301611	5.70886664639776E-6	-38.76794321400424	3.231141951770566E-6	-36.94894442558289	2.7325002651800844E-6	-35.6594700760075	2.9385177514984853E-6	-34.51136033071412	3.0506242101652252E-6	-34.82785398445346	2.865399760024583E-6	-33.06436818035749	2.816120851225628E-6
3877.4359143197175	-48.58085117675364	5.721990975424856E-6	-38.705782821401954	3.2078288258409655E-6	-36.93891353607178	2.7686682858604587E-6	-35.663834679339615	2.95901454144625E-6	-34.53753018958701	3.072806752469029E-6	-34.78846349905837	2.988523729535752E-6	-33.226641877912556	2.7581460353047965E-6
3878.369708528362	-48.819159742444754	5.703564594778288E-6	-38.767107612763844	3.2186877625580953E-6	-36.990671418607235	2.7548978753067323E-6	-35.65498979176794	2.8970853495628355E-6	-34.74080464906163	3.130441490393972E-6	-34.59506351703947	2.86618808413622E-6	-33.35777183278249	2.706541302098384E-6
3879.3036052614125	-48.73638584278524	5.691150452213347E-6	-38.69538700642685	3.209687733813233E-6	-36.96678031608462	2.7472985880268275E-6	-35.58798111230135	2.9076479731514853E-6	-34.74403713643551	3.1549577456231967E-6	-34.71325175531886	2.841253915599086E-6	-33.230195271854214	2.7843352710073466E-6
3880.2375329690776	-48.70779815874994	5.709927250761588E-6	-38.80202753158907	3.199090238930919E-6	-36.93823987394571	2.755248864629489E-6	-35.539906048348975	2.9213522553861096E-6	-34.78464411944151	3.060848696574662E-6	-34.62552366473458	2.7775432801264565E-6	-33.34843717458156	2.761271972122147E-6
3881.1714099528394	-48.67966604605317	5.724928578925532E-6	-38.75006194909414	3.1880595287838364E-6	-36.904580503702164	2.745146772866418E-6	-35.535933459443704	2.949152429618991E-6	-34.71105707850721	3.0651331413375396E-6	-34.861407747322865	3.002705943890973E-6	-33.21650903213482	2.670173748849848E-6
3882.105232677061	-48.77507025189698	5.742836200304732E-6	-38.76405233641466	3.2162284381185777E-6	-36.88941110894084	2.740852269318152E-6	-35.70305538496801	2.93599812938341E-6	-34.643897669182884	3.1649433877011136E-6	-34.97974031283097	2.7489080446757824E-6	-33.373401039494915	2.566563138798331E-6
3883.039118611539	-48.6376497708261	5.745201490208287E-6	-38.796888268863164	3.238679483229907E-6	-36.91906192004681	2.7476195822329237E-6	-35.55843723246029	2.9218592001709526E-6	-34.73314982735448	3.1639539834172698E-6	-34.50488762151111	2.917602868964886E-6	-33.46604448213027	2.768508503690867E-6
3883.9730305881158	-48.68516087625176	5.683328534049012E-6	-38.67553993066152	3.2132182975245724E-6	-36.9686993509531	2.72215817179007E-6	-35.62500687901463	2.895611943628642E-6	-34.47786316027244	3.1287509342252715E-6	-34.79266297207637	2.8233953966136675E-6	-33.46980205808695	2.8219390356281243E-6
3884.906868290157	-48.62617168854922	5.747594644574857E-6	-38.68749943251411	3.250129304909849E-6	-36.94917080104351	2.762545605265325E-6	-35.6983580908605	2.906699337922684E-6	-34.745107865995834	3.0629756270814074E-6	-34.649271686646074	2.9174141865241074E-6	-33.35043993936135	2.6475126376922415E-6
3885.840698682637	-48.654005649499595	5.7147624625794894E-6	-38.66984206562241	3.2075321206370482E-6	-36.85648466423154	2.7952861928132796E-6	-35.57535956480673	2.9122098908192587E-6	-34.77951645188861	3.1532757964224583E-6	-34.88094852729277	2.7363396819980198E-6	-33.02378304589253	2.724834693305952E-6
3886.774578858347	-48.720284663140774	5.734826662731889E-6	-38.699385422592364	3.152165173963943E-6	-36.883589663356545	2.7723317823220004E-6	-35.61017608216831	2.885259189752069E-6	-34.71452487508456	3.0254188315483608E-6	-34.79400822249326	2.829573039761404E-6	-33.62100498149028	2.698179379607705E-6
3887.7084253165413	-48.599435022100806	5.7451469535568876E-6	-38.69035831155876	3.1910918306756494E-6	-36.90693914219737	2.7618432313313E-6	-35.62904379836151	2.858195326975289E-6	-34.73154580179188	3.084046028845977E-6	-34.88652084835551	2.7307353205410925E-6	-33.51927822599044	2.81617578095546E-6
3888.642303983531	-48.646646020933986	5.7009809565147784E-6	-38.6428514495492	3.2297439059594487E-6	-36.91628754362464	2.7953545632446934E-6	-35.66917706706694	2.900159231688276E-6	-34.62923940602276	3.1615769239919567E-6	-34.906180031597614	2.8456542927469123E-6	-33.258164399518414	2.6414143571792823E-6
3889.576179168307	-48.53063671570271	5.705382712403327E-6	-38.700422858198486	3.224249273511766E-6	-36.864904219657184	2.7348631550254594E-6	-35.540964510824	2.86727454563087E-6	-34.565702276097404	3.1004758557797146E-6	-34.5254171775146	2.9867752288436315E-6	-33.43453298623745	2.7036898823523805E-6
3890.5100402513385	-48.47996471077204	5.739158144394871E-6	-38.570723885670304	3.1940914919070785E-6	-36.75949023813009	2.771323621992476E-6	-35.411139050764696	2.8654079390232805E-6	-34.5442284974787	3.0831832252859473E-6	-34.552591590041466	2.9272247729717274E-6	-33.070219681813164	2.8350122247160404E-6
3891.4438879280924	-48.392247430980206	5.716409425240141E-6	-38.55719846611222	3.2032229030730776E-6	-36.731581485271455	2.7760455664651673E-6	-35.45012590182679	2.891774927741425E-6	-34.42764901121458	3.079841831887066E-6	-34.31889795037833	2.899291706731023E-6	-33.01486392663075	2.792758252401361E-6
3892.3777484452316	-48.457863269373775	5.736673140604618E-6	-38.48861884884536	3.2102924046138054E-6	-36.72219028025866	2.7662424819862523E-6	-35.32382209918329	2.8701697584529456E-6	-34.61603280570772	3.1166957383850643E-6	-34.61619586226615	2.772432446660275E-6	-33.140665214795334	2.7345717621378706E-6
3893.311601563537	-48.56553945038468	5.7539640731969766E-6	-38.603074749310814	3.2106683988609357E-6	-36.90042355954647	2.7578685528654946E-6	-35.91328601645572	2.8319273517463247E-6	-34.721210292643974	3.22972650106965E-6	-34.68222830715504	2.7943567490511722E-6	-33.03887107280585	2.8156847355360865E-6
3894.2454574806297	-48.68063253443688	5.676794152691231E-6	-38.65143543481827	3.2435312259662067E-6	-36.87282895594835	2.6816264418339636E-6	-35.49703356304339	2.9378343806647555E-6	-34.590206278695	3.0679942168590306E-6	-34.60018064420331	2.832464289486878E-6	-33.369012538057106	2.788127758201331E-6
3895.179303030813	-48.58980889059603	5.709132424942982E-6	-38.64839515462518	3.243845188105913E-6	-36.8364050604403	2.722330507351527E-6	-35.59620287269354	2.878879872016658E-6	-34.539577827685406	3.0854788363743075E-6	-34.5509306774898	2.7948356647424562E-6	-33.32426416759308	2.67463687009069E-6
3896.1131831398907	-48.392660301178694	5.527290327139299E-6	-38.40852368995547	3.1599303490290997E-6	-37.043564821779725	2.7423809267202294E-6	-35.64908229878971	2.9229444270549766E-6	-34.6866806017028	3.1944494680550975E-6	-34.657208583571695	2.7307791370603665E-6	-33.01556200362169	2.751309203946736E-6
3897.047052247376	-48.67796459142119	5.74931323871783E-6	-38.62699601737162	3.199456509279605E-6	-36.75542371794582	2.7767870214384866E-6	-35.5884398615786	2.9234240312257668E-6	-34.554216523137356	3.158038589304833E-6	-34.680596472187474	2.8797146102719416E-6	-33.233020854110904	2.719170501876817E-6
3897.9808975487654	-48.44808379467577	5.724056189874342E-6	-38.572803815826774	3.210640525837629E-6	-36.95228763744235	2.737518457945464E-6	-35.48183249682188	2.8637204270258183E-6	-34.38487759563658	3.106957683290262E-6	-34.60292983935638	2.8254111027868232E-6	-33.29754392630779	2.759928597389038E-6
3898.914780432439	-48.522736511193216	5.702437702213132E-6	-38.66898665266732	3.2096657368003794E-6	-36.80753640532494	2.7268368022562454E-6	-35.54508521194969	2.86426619985104E-6	-34.575395204954674	3.0721249135611304E-6	-34.385574285279624	2.8107616746455373E-6	-33.15760754965819	2.694413041412147E-6
3899.848641781784	-48.49912911653519	5.685318101849505E-6	-38.658529513825975	3.2321773488133275E-6	-36.79804393798113	2.811630320998464E-6	-35.477825429822715	2.8457394867940824E-6	-34.446363826592766	3.1127191733179777E-6	-34.52110044048591	2.789132510047358E-6	-33.47659812179896	2.8955416551169232E-6
3900.7830552417986	-48.61274082865566	5.715350643381134E-6	-38.63670996452371	3.2141672000986557E-6	-36.82300409227609	2.715478307106084E-6	-35.502419309956686	2.944003937315715E-6	-34.472022542523014	3.096466588129487E-6	-34.72370542789047	2.8628526616851415E-6	-33.345813338573166	2.8323796878676157E-6
3901.716931683757	-48.57341806963086	5.688013164047276E-6	-38.642121927191816	3.199682802448216E-6	-36.73825853615999	2.7538397500857174E-6	-35.51430512645415	2.9079573031051182E-6	-34.6885925994979	3.041567658620251E-6	-34.61585056510839	2.942841700127538E-6	-33.14297144573469	2.77606153611182E-6
3902.6507904250407	-48.64958839584142	5.710185125323028E-6	-38.64556395510832	3.186258413584984E-6	-36.82048248797655	2.7435393923843114E-6	-35.54086594922202	2.887229942899385E-6	-34.56957223845853	3.091982874257895E-6	-34.566099076785825	2.7745512345314746E-6	-33.42238345799538	2.7025270431671407E-6
3903.5847017007873	-48.53673075977713	5.705914882076348E-6	-38.69037119112909	3.1965239464777173E-6	-36.83853030875325	2.705334819373868E-6	-35.487201291535584	2.8728573695328277E-6	-34.75156484295925	2.9835510670031003E-6	-34.451802031560376	2.852318738340591E-6	-32.94941620643322	2.829260433424971E-6
3904.5185014430076	-48.524790877476335	5.691790002653081E-6	-38.61688748250405	3.2204739617324775E-6	-36.78002048432827	2.7481296486944035E-6	-35.41823827368872	2.84848869697511E-6	-34.46689968970087	3.1361463043612635E-6	-34.77797987515276	2.8123581700678635E-6	-33.70187531297024	2.76002220499142E-6
3905.452364551046	-48.57244038861245	5.656628372952672E-6	-38.816899391512074	3.216193063229389E-6	-36.81351088732481	2.7173445318523287E-6	-35.484907964510576	2.852234435660113E-6	-34.721449541548886	3.0530573341981795E-6	-34.47904262691736	2.8884378387248743E-6	-33.18133695538227	2.766897451273446E-6
3906.3862364346805	-48.65908857807517	5.709225602586697E-6	-38.574890840798616	3.24701085621296E-6	-36.78031854555011	2.7774030665968675E-6	-35.45680239370891	2.8713811315716223E-6	-34.43789933042394	3.096420314279189E-6	-34.57564630630341	2.7657356602425943E-6	-33.25066100175564	2.8504458116512685E-6
3907.3200784940573	-48.48785297386348	5.687264312071512E-6	-38.61036870442331	3.2208284668740553E-6	-36.75157131254673	2.755489245514283E-6	-35.700333763446125	2.905070855478169E-6	-34.56151261015071	3.0214661686809652E-6	-34.64809815246951	2.871529463635973E-6	-33.25891991418142	2.7542764522277627E-6
3908.2539717283107	-48.365416935645044	5.704957584987092E-6	-38.580267341807485	3.2171990918116605E-6	-36.81090815514326	2.7527341623896173E-6	-35.455176525882315	2.8538974339784978E-6	-34.65658510890272	3.0753497395108237E-6	-34.579898217184976	2.875711572394312E-6	-33.296858249375454	2.6427983061221412E-6
3909.187871936898	-48.494082742370665	5.652628450280835E-6	-38.54711024835706	3.239807748932859E-6	-36.60949965566397	2.6620646148502907E-6	-35.25909913544144	2.97451311090205E-6	-34.917063285079266	3.0526937034030675E-6	-34.59955975210125	2.753753769174565E-6	-33.02984628711756	2.723212013289392E-6
3910.1217539785894	-48.4269646210596	5.688053211490502E-6	-38.58678777764241	3.2151936023254034E-6	-36.570349184423684	2.7265046272815987E-6	-35.4899714248521	2.886594650857363E-6	-34.152376179893814	3.0905637372073187E-6	-34.40861875021999	2.8770984794956964E-6	-33.40977946554239	2.824051276409048E-6
3911.0556694690995	-48.365406974218786	5.6876775188267285E-6	-38.37247074767947	3.181790918308869E-6	-36.692953155189755	2.809052129028978E-6	-35.375697950167314	2.898308927051893E-6	-34.488993625673984	3.0587739432309785E-6	-34.67164966193113	2.9301897349719565E-6	-33.16999675505436	2.739753460056203E-6
3911.9895638100916	-48.248914453200996	5.7187716020480855E-6	-38.516164937987924	3.1510573918882092E-6	-36.52716364338994	2.803369652750392E-6	-35.253060455833165	2.8651713500390505E-6	-34.521588982807266	3.0648676994812595E-6	-34.37293449857018	2.806714053163738E-6	-33.052914172410965	2.701043753000409E-6
3912.9234500499865	-48.263524568639696	5.656996219087734E-6	-38.34463841033479	3.2006201530636097E-6	-36.64318448230624	2.7497479054877823E-6	-35.17606387606689	2.8797222027364947E-6	-34.41287572267983	3.0999841698240653E-6	-34.50025327300484	2.6920321236206113E-6	-33.03719681787949	2.607900910943378E-6
3913.857274190416	-48.51988929696381	5.704190533736668E-6	-38.567957861969866	3.211399065676751E-6	-36.83097983524203	2.7566450381596302E-6	-35.48742962202856	2.856232123210533E-6	-34.42417197674513	3.1240111571579265E-6	-34.56242385371165	2.8300441009452654E-6	-33.00888896446962	2.7725713144141867E-6
3914.791092856874	-48.42889449093491	5.694714576424606E-6	-38.55552217302223	3.204589889230973E-6	-36.7630632571876	2.7095775012981834E-6	-35.37426934604134	2.8917170102673586E-6	-34.69741391307778	3.0433775978441644E-6	-34.65532578121532	2.965445393336534E-6	-33.46969614464503	2.7010173072940664E-6
3915.724968372335	-48.13955790735781	5.7085688968924785E-6	-38.820528673008084	3.1652730465841095E-6	-36.8642498254776	2.794835456929306E-6	-35.48063789414508	2.8686463505228816E-6	-34.47196691566043	2.9223395899774187E-6	-34.68334918130528	3.0723100780540946E-6	-33.15895004398548	2.7331109727684932E-6
3916.658834388848	-48.56469354405999	5.696844128534725E-6	-38.6525977520893	3.2278435408682475E-6	-36.81578960344196	2.7417041962238275E-6	-35.491080404392314	2.9073594634181424E-6	-34.54041166851918	3.06914296423986E-6	-34.54754776236686	2.809153194287977E-6	-33.000271746745476	2.7850777462426523E-6
3917.5926951395213	-48.467896851710975	5.731206462607241E-6	-38.657225477819644	3.2006456405099103E-6	-36.75912046134472	2.739893123286511E-6	-35.54716209322214	2.820380401115274E-6	-34.63708766963747	3.1022712142745207E-6	-34.66770174151117	2.8885297550093944E-6	-33.22181387245655	2.69900020773652E-6
3918.5265321892402	-48.47620082274079	5.67700294029416E-6	-38.64226627970735	3.186690587998075E-6	-36.81010543778539	2.732376299258545E-6	-35.53090831105198	2.8787413384016722E-6	-34.61296081046263	3.1017005897769298E-6	-34.44698313826864	2.7953405586364022E-6	-33.294758313550396	2.771514229000572E-6
3919.4604057472848	-48.57974930573255	5.617349041827475E-6	-38.621331951891385	3.208244553368347E-6	-36.917562519013885	2.722395497401002E-6	-35.45553452202252	2.925138936387558E-6	-34.79328769610988	3.0044929450143707E-6	-34.626637794077396	3.024955691650495E-6	-33.18690940680412	2.6017188363776E-6
3920.394268538466	-48.50515094771981	5.6738394535506016E-6	-38.61999282799661	3.2070319740864356E-6	-36.806085642427206	2.745122536295145E-6	-35.612284360187395	2.9184005653946438E-6	-34.64470759696431	3.0923163897954428E-6	-34.56594642861323	2.7739566333150392E-6	-33.40450058762844	2.714041047263368E-6
3921.328138163081	-48.4909357521683	5.704390938016807E-6	-38.646990148971476	3.1976106110932127E-6	-36.86608424708247	2.7735878405863433E-6	-35.48792538579021	2.8570129058244295E-6	-34.53481248352263	3.171695249478513E-6	-34.708448680287056	2.876157313024577E-6	-33.25165477337745	2.9133381325326113E-6
3922.261935021507	-48.511546227149665	5.682414965814712E-6	-38.627097910890974	3.205280099347681E-6	-36.78826012611389	2.7465492109269576E-6	-35.456834653658525	2.92206609315086E-6	-34.618995509213875	3.0004736093193837E-6	-34.559839224950835	2.8154941485772605E-6	-33.04668425310116	2.7672711538978334E-6
3923.195849021061	-48.50843460485339	5.689005726174654E-6	-38.606441884612046	3.192633381324635E-6	-36.86691941171885	2.7318500952199507E-6	-35.465331526739256	2.8927884433282703E-6	-34.58154449446334	3.0517895080343834E-6	-34.745740923691876	2.80524519106687E-6	-33.35428898552289	2.7698745288082705E-6
3924.1296844714752	-48.47632888983935	5.728880738182726E-6	-38.66334675004085	3.156254426508922E-6	-36.95642620548606	2.723330189469131E-6	-35.52643878225769	2.887463389855338E-6	-34.610150487886536	3.022872682972963E-6	-34.796440754424445	2.9146583140912886E-6	-33.12362718295593	2.841080617762529E-6
3925.0635614699004	-48.48314527980983	5.665595108311338E-6	-38.69083407893777	3.1597919409013402E-6	-36.95995428264141	2.7511882029772924E-6	-35.48262292998178	2.914307773574387E-6	-34.72505839748515	3.0552709017801245E-6	-34.6392249525948	2.8161448735636747E-6	-33.26251051918818	2.740030261164645E-6
3925.9974544440383	-48.59205792285502	5.680163934037013E-6	-38.783667255813874	3.1884101445766916E-6	-36.90772998631	2.748752470392319E-6	-35.556828902236056	2.893900098561021E-6	-34.55630065831873	3.0194409018920556E-6	-34.738830428909175	2.8365497798990943E-6	-33.52021357474419	2.705139531574346E-6
3926.93137860452	-48.602573309093714	5.6843000880705446E-6	-38.7615266200155	3.2044493609890165E-6	-36.96953675448894	2.7256911496576863E-6	-35.56070637490068	2.879692765180437E-6	-34.69248076031605	3.0458758673188128E-6	-34.79833139343695	2.9070211174081332E-6	-33.09449142962694	2.9011230063258467E-6
3927.865237786761	-48.47430462576449	5.7107209184442155E-6	-38.69193736215433	3.229710726009911E-6	-36.927879667282106	2.7363467785892245E-6	-35.53621506265232	2.9032839252018266E-6	-34.80713205453422	3.10415310821956E-6	-34.74495935507796	2.8255267269318337E-6	-33.50905987047232	2.57956199334714E-6
3928.7990608948376	-48.54922285955399	5.69431415913213E-6	-38.72363595726589	3.214753285672446E-6	-36.90533992648125	2.755071919520615E-6	-35.634136048810824	2.870378727232089E-6	-34.577886414196755	3.0176480405799265E-6	-34.797287973490626	2.8187275722843204E-6	-33.459384242502544	2.7634615841807224E-6
3929.7329838689443	-48.5172129329294	5.692631149155792E-6	-38.69890275038779	3.2395802015106295E-6	-36.949108357727525	2.724816889653533E-6	-35.72032046956675	2.851467410510758E-6	-34.538990913993786	3.182107200395802E-6	-34.58983568373051	2.8449348821513637E-6	-33.38399781573277	2.7633097211397675E-6
3930.666833844174	-48.59677338972688	5.6986414635894385E-6	-38.76569128471116	3.2017054927178056E-6	-36.913852255791426	2.770693929841434E-6	-35.56062184061323	2.8943350241481566E-6	-34.54257168703609	3.1020059926621077E-6	-34.69074812192809	2.91076493824706E-6	-33.27480965164992	2.97159829676575E-6
3931.6006274425854	-48.63126514945179	5.700416606269261E-6	-38.779808935398854	3.1981439572928286E-6	-36.84654027596116	2.759091696023162E-6	-35.64242473989725	2.9712348234465586E-6	-34.7647147435281	3.1009436165943614E-6	-34.76819274506786	2.8648006365425698E-6	-33.281377163644024	2.7136238575060863E-6
3932.534459908832	-48.72397492732853	5.6626020762126986E-6	-38.70585370498399	3.22427913700341E-6	-37.04864868074655	2.7175055847638142E-6	-35.56540174462965	2.908972728109615E-6	-34.64109246515565	3.158578653350997E-6	-34.626990626481444	2.861576923410844E-6	-33.248852710311226	2.718496764649825E-6
3933.468325850239	-48.68279504682869	5.701337563988201E-6	-38.67443559567133	3.2609997828202727E-6	-36.99167205244303	2.6992613570895306E-6	-35.77531525492668	2.8964941594030884E-6	-34.82590726349089	3.0713364787291413E-6	-34.667301061478526	2.917677396180123E-6	-33.0811850050321	2.7235725343887485E-6
3934.4021824990436	-48.684686506167054	5.656081661428367E-6	-38.743859296043716	3.217117368588745E-6	-36.88248598128557	2.7360098804944894E-6	-35.592891359967844	2.9647309907899198E-6	-34.65862867732843	3.0242029283903088E-6	-34.8173759593205	2.7571192881338692E-6	-33.15148155104656	2.671018997673025E-6
3935.3360026333276	-48.582921048626304	5.7156471880687025E-6	-38.70571859988073	3.1731268167318983E-6	-36.95528765618801	2.7379337718316105E-6	-35.590474045702386	2.8547910590695237E-6	-34.58103520754311	2.944272182782217E-6	-34.975342859598726	2.869864020319337E-6	-33.14827997581317	2.85015683700252E-6
3936.269844640367	-48.62975821830332	5.720842345684652E-6	-38.716576823343836	3.2317451931413214E-6	-36.998028811812404	2.7206163756878497E-6	-35.673505030572414	2.9314428012705747E-6	-34.80492704692814	3.019171345692415E-6	-34.79529943046245	2.8571475313391857E-6	-33.62907334474417	2.77677897910823E-6
3937.2037222812087	-48.60464785527438	5.6326194740539655E-6	-38.81297458397845	3.200454584903191E-6	-37.02809909582138	2.7601703742098378E-6	-35.58468874756779	2.970695490151981E-6	-34.690653594003784	3.0314527834622996E-6	-34.69389636611397	2.7839865568278255E-6	-33.39093558490276	2.862254639893509E-6
3938.137588363284	-48.563452096655965	5.692332850394883E-6	-38.748475428049765	3.2376363479331516E-6	-36.95546522885561	2.6888930883112703E-6	-35.631374252693995	2.896004415300923E-6	-34.83074911104308	3.2115425424802144E-6	-34.7406535026702	2.7773221146084687E-6	-33.461787754526505	2.9314543771406115E-6
3939.0714464793077	-48.780417553149164	5.696655164983593E-6	-38.81195998688539	3.156238821796901E-6	-36.9224894143641	2.7868408872673523E-6	-35.69972625055483	2.9137943901306795E-6	-34.90948399487469	3.101767157117369E-6	-34.74785157360814	2.82393527600383E-6	-33.22412118430321	2.812250863650978E-6
3940.005317944876	-48.72267136629671	5.631639895224076E-6	-38.781166131297745	3.23562939807655E-6	-37.105827594548465	2.771755530606439E-6	-35.665273496082854	2.9033392006768468E-6	-34.84003610908985	3.122811903953697E-6	-34.85804485190999	2.8432631250609647E-6	-33.47834181269774	2.912558131484594E-6
3940.939257651672	-48.71914967149496	5.67461472383954E-6	-38.83660143986344	3.1880569929150504E-6	-36.90229145735502	2.7399742143371334E-6	-35.75017979421786	2.926942880136793E-6	-34.9490201001366	3.044879508895407E-6	-34.81461376696825	2.8678971315062614E-6	-33.305720475430675	2.7416953981915514E-6
3941.873130966177	-48.71660107932985	5.677656151264988E-6	-38.836178958415985	3.191821646465672E-6	-36.99072644785046	2.7281816902088494E-6	-35.713219290333136	2.8536187927864282E-6	-34.77464912500646	3.2476519259467163E-6	-34.649881509894676	2.8673098365418107E-6	-33.26733289659023	2.5941583723133876E-6
3942.806971966374	-48.662389079108834	5.685199891186134E-6	-38.84774099228283	3.1971154999612696E-6	-37.15618837997317	2.790375076405663E-6	-35.64474329991	2.9581087686984694E-6	-34.85404641677936	3.1201039168017423E-6	-34.69858274947513	2.86253235971416E-6	-33.525856427275215	2.734857023986071E-6
3943.740892181383	-48.735289939679205	5.6763914132233165E-6	-38.77583666704595	3.2078189456179694E-6	-37.13564144894481	2.698695635317721E-6	-35.7160423834409	2.9417172749227364E-6	-34.95036107715633	3.0444482181232545E-6	-34.729051325808875	2.800069852970088E-6	-33.273767457558556	2.7267105409774152E-6
3944.6747631899007	-48.65300213731825	5.642159571483615E-6	-38.83543471060693	3.19705627699026E-6	-37.034702591598034	2.7359679832484544E-6	-35.70069156906435	2.9397269265222115E-6	-34.89605143831836	3.0560445395983474E-6	-34.92036747661504	2.814022904187516E-6	-33.40600943737305	2.7822879490726414E-6
3945.6086287728453	-48.687571506015956	5.647406806289835E-6	-38.79461372643709	3.225657536023768E-6	-37.029971700161695	2.710418792385E-6	-35.76413660070726	2.903656256041936E-6	-34.9662429690361	3.1168270586752234E-6	-34.866145173257046	2.79066612253138E-6	-33.35996277974202	2.840673031212257E-6
3946.5424934062894	-48.78603372257203	5.687022342996419E-6	-38.78248877450824	3.210287592664003E-6	-37.21863024905324	2.7773270636095436E-6	-35.607603702161995	2.965938088549626E-6	-34.80438966966338	2.992942382601575E-6	-34.70515271208503	2.8698941858730943E-6	-33.54258172099407	2.8219042510168436E-6
3947.476328663938	-48.67774047050625	5.717390810672804E-6	-38.80744505301118	3.185870238066129E-6	-37.01502777263522	2.7437084787574966E-6	-35.66553467299257	2.9120796361890568E-6	-34.79553751730256	3.146022598061321E-6	-34.96873002092946	2.9772066933156024E-6	-33.523233698537716	2.7553397641338705E-6
3948.4101743553774	-48.70716678444296	5.74814436030992E-6	-38.81119345066448	3.183757466731753E-6	-37.067440343648194	2.7224140668763593E-6	-35.86763899773359	2.81712954117947E-6	-34.84256141881148	3.1592160909586997E-6	-35.03209838000211	2.6758875676825827E-6	-33.11403733950395	2.7860146981400677E-6
3949.3440448280476	-48.779102380387485	5.689479394291211E-6	-38.882099402447544	3.220484549854518E-6	-37.06249225437641	2.7463876162984644E-6	-35.77068761310407	2.9189721991404075E-6	-34.84025362879038	3.101924239012915E-6	-34.92444042184136	2.828795534189787E-6	-33.49027760556111	2.6098563919528783E-6
