Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
318.4977462682721	-26.324818572960794	2.418545256058375	-1.0613645017147064	-2.9675818511417935	-3.5839605828126273	-4.141833868216384	-4.075708946929528	-3.656241787436366E-5	-6.337943299417585E-6	-5.287211182147594E-6	-3.890308267178594E-6	-3.5281605088198015E-6	-2.6215486216256553E-6	-2.668236234603245E-6
319.43164862763876	-26.263553142547607	2.4179910086095333	-0.9634284146130085	-3.063749788062913	-3.7830467257234783	-4.252588159658692	-3.852319959264535	-3.650971249575841E-5	-6.353279645949394E-6	-5.298815866915818E-6	-3.9098138550078065E-6	-3.6064575756773325E-6	-2.6527790446510287E-6	-2.5714471532026076E-6
320.3654908703561	-26.152551978826523	2.466481685017546	-0.9540117517113685	-2.9569634028843472	-3.6247153869933553	-4.283107227899811	-3.7658963037224917	-3.6562081028106554E-5	-6.366482460904994E-6	-5.244828765239276E-6	-3.920240024078117E-6	-3.543383307970396E-6	-2.6267270390799118E-6	-2.6646777987652344E-6
321.2993275710336	-26.08809855207801	2.579112750167648	-0.870112219452858	-2.9077241144009998	-3.4459651253289647	-3.977694268931042	-4.145303210386863	-3.6530207838310314E-5	-6.378924996688836E-6	-5.287540840113992E-6	-3.8952643415118035E-6	-3.5662209239680566E-6	-2.7111992537127944E-6	-2.6030958955376878E-6
322.23313508868137	-26.088034823536873	2.5862203941990933	-0.8851658821105957	-2.878105541425092	-3.3707117471430035	-4.0175735720179295	-4.012143465188833	-3.655562387515761E-5	-6.398210637281396E-6	-5.2949054044399595E-6	-3.973742353482272E-6	-3.520548418861139E-6	-2.749915242157734E-6	-2.6072106459444237E-6
323.1669652976986	-26.022527009248734	2.589817729468147	-0.8808501414954663	-2.87235128985984	-3.383734101222621	-4.065384064885703	-3.820101611316204	-3.659371714641958E-5	-6.394665904828058E-6	-5.2668041814768625E-6	-3.977187000671627E-6	-3.59855445162429E-6	-2.6422768964407055E-6	-2.5555246005007267E-6
324.1008251622911	-26.037312000989914	2.573798496897022	-0.7323914334177971	-2.8840580976435115	-3.4566293069057994	-4.1866232854398815	-3.5133445939192405	-3.6556770820952945E-5	-6.432077472588412E-6	-5.287280859477201E-6	-3.925289591195954E-6	-3.620834359827508E-6	-2.683484332048454E-6	-2.5680098066429446E-6
325.03465806722625	-26.022348045371473	2.639602511500319	-0.7457751505076885	-2.8548601429377283	-3.5275008405248323	-4.256727097386664	-3.721113765468964	-3.656486749813929E-5	-6.463231847775308E-6	-5.283406700536201E-6	-3.931856128330298E-6	-3.5835806346064313E-6	-2.7178603378463014E-6	-2.6695871087794237E-6
325.9685261595245	-25.988871028646827	2.665462196494142	-0.6904550336301327	-2.787910788186959	-3.2654835184415183	-3.856295186010274	-3.803366419214469	-3.6556644878624764E-5	-6.417983257835493E-6	-5.31736517514383E-6	-3.897449958708578E-6	-3.4860529606541458E-6	-2.726081010457105E-6	-2.6615413202725496E-6
326.90232701098876	-25.9016139972955	2.581142076601585	-0.6676252089440823	-2.809560210577079	-3.311247361203035	-3.8555517115376214	-3.832808206287714	-3.6566115199709935E-5	-6.462306555175769E-6	-5.3095306793469554E-6	-3.909620057224376E-6	-3.6090754284018724E-6	-2.6975884194270662E-6	-2.528431227814918E-6
327.8361692184217	-25.820032040588558	2.6554148060580096	-0.6255242973566055	-2.7922940254211426	-3.1723598854409323	-4.12480393526229	-3.764455721928523	-3.654331752559538E-5	-6.462361547970212E-6	-5.293145349917342E-6	-3.943579907203447E-6	-3.5030518932235204E-6	-2.659863966182548E-6	-2.69709893942377E-6
